origin_intl_price_area_id,origin_intl_price_area,destination_intl_price_area_id,destination_intl_price_area,season,hhg_shipping_linehaul_price,ub_price
KS,"Korea, Republic Of",PE,Peru,NonPeak,$10.83,$11.66
KS,"Korea, Republic Of",PE,Peru,Peak,$12.78,$13.76
KS,"Korea, Republic Of",PL,Poland,NonPeak,$11.35,$10.16
KS,"Korea, Republic Of",PL,Poland,Peak,$13.39,$11.99
KS,"Korea, Republic Of",PO,Portugal,NonPeak,$11.82,$16.98
KS,"Korea, Republic Of",PO,Portugal,Peak,$13.95,$20.04
KS,"Korea, Republic Of",PO01,Azores,NonPeak,$8.88,$11.75
KS,"Korea, Republic Of",PO01,Azores,Peak,$10.48,$13.86
KS,"Korea, Republic Of",QA,Qatar,NonPeak,$9.31,$10.25
KS,"Korea, Republic Of",QA,Qatar,Peak,$10.99,$12.09
KS,"Korea, Republic Of",RO,Romania,NonPeak,$9.77,$17.11
KS,"Korea, Republic Of",RO,Romania,Peak,$11.53,$20.19
KS,"Korea, Republic Of",RQ,Puerto Rico,NonPeak,$10.21,$11.86
KS,"Korea, Republic Of",RQ,Puerto Rico,Peak,$12.05,$13.99
KS,"Korea, Republic Of",SA,Saudi Arabia,NonPeak,$10.65,$10.37
KS,"Korea, Republic Of",SA,Saudi Arabia,Peak,$12.57,$12.24
KS,"Korea, Republic Of",SN,Singapore,NonPeak,$10.35,$17.17
KS,"Korea, Republic Of",SN,Singapore,Peak,$12.21,$20.26
KS,"Korea, Republic Of",SP,Spain,NonPeak,$10.83,$10.50
KS,"Korea, Republic Of",SP,Spain,Peak,$12.78,$12.39
KS,"Korea, Republic Of",TU,Turkey,NonPeak,$11.35,$17.59
KS,"Korea, Republic Of",TU,Turkey,Peak,$13.39,$20.76
KS,"Korea, Republic Of",UK,United Kingdom,NonPeak,$11.82,$12.03
KS,"Korea, Republic Of",UK,United Kingdom,Peak,$13.95,$14.20
KS,"Korea, Republic Of",US8030400,Alaska (Zone) IV,NonPeak,$8.88,$12.66
KS,"Korea, Republic Of",US8030400,Alaska (Zone) IV,Peak,$10.48,$14.94
KS,"Korea, Republic Of",US8050500,Alaska (Zone) III,NonPeak,$9.31,$17.97
KS,"Korea, Republic Of",US8050500,Alaska (Zone) III,Peak,$10.99,$21.20
KS,"Korea, Republic Of",US8101000,Alaska (Zone) I,NonPeak,$9.77,$12.36
KS,"Korea, Republic Of",US8101000,Alaska (Zone) I,Peak,$11.53,$14.58
KS,"Korea, Republic Of",US8190100,Alaska (Zone) II,NonPeak,$10.21,$10.91
KS,"Korea, Republic Of",US8190100,Alaska (Zone) II,Peak,$12.05,$12.87
KS,"Korea, Republic Of",US89,Hawaii,NonPeak,$10.65,$18.51
KS,"Korea, Republic Of",US89,Hawaii,Peak,$12.57,$21.84
KS,"Korea, Republic Of",UY,Uruguay,NonPeak,$10.35,$12.70
KS,"Korea, Republic Of",UY,Uruguay,Peak,$12.21,$14.99
KS,"Korea, Republic Of",VE,Venezuela,NonPeak,$10.83,$11.24
KS,"Korea, Republic Of",VE,Venezuela,Peak,$12.78,$13.26
KU,Kuwait,AR,Argentina,NonPeak,$11.35,$19.00
KU,Kuwait,AR,Argentina,Peak,$13.39,$22.42
KU,Kuwait,AS11,New South Wales/Australian Capital Territory,NonPeak,$11.82,$12.99
KU,Kuwait,AS11,New South Wales/Australian Capital Territory,Peak,$13.95,$15.33
KU,Kuwait,AS21,Northern Territory,NonPeak,$8.88,$11.54
KU,Kuwait,AS21,Northern Territory,Peak,$10.48,$13.62
KU,Kuwait,BA,Bahrain,NonPeak,$9.31,$16.89
KU,Kuwait,BA,Bahrain,Peak,$10.99,$19.93
KU,Kuwait,BE,Belgium,NonPeak,$9.77,$11.66
KU,Kuwait,BE,Belgium,Peak,$11.53,$13.76
KU,Kuwait,BL,Bolivia,NonPeak,$10.21,$10.16
KU,Kuwait,BL,Bolivia,Peak,$12.05,$11.99
KU,Kuwait,BR,Brazil - Brazilia,NonPeak,$10.65,$16.98
KU,Kuwait,BR,Brazil - Brazilia,Peak,$12.57,$20.04
KU,Kuwait,CA10,Ontario,NonPeak,$10.35,$11.75
KU,Kuwait,CA10,Ontario,Peak,$12.21,$13.86
KU,Kuwait,CA20,Quebec,NonPeak,$10.83,$10.25
KU,Kuwait,CA20,Quebec,Peak,$12.78,$12.09
KU,Kuwait,CA30,Manitoba,NonPeak,$11.35,$17.11
KU,Kuwait,CA30,Manitoba,Peak,$13.39,$20.19
KU,Kuwait,CI,Chile,NonPeak,$11.82,$11.86
KU,Kuwait,CI,Chile,Peak,$13.95,$13.99
KU,Kuwait,CO,Colombia,NonPeak,$8.88,$10.37
KU,Kuwait,CO,Colombia,Peak,$10.48,$12.24
KU,Kuwait,CS,Costa Rica,NonPeak,$9.31,$17.17
KU,Kuwait,CS,Costa Rica,Peak,$10.99,$20.26
KU,Kuwait,EC,Ecuador,NonPeak,$9.77,$10.50
KU,Kuwait,EC,Ecuador,Peak,$11.53,$12.39
KU,Kuwait,ES,El Salvador,NonPeak,$10.21,$17.59
KU,Kuwait,ES,El Salvador,Peak,$12.05,$20.76
KU,Kuwait,GE,Germany,NonPeak,$10.65,$12.03
KU,Kuwait,GE,Germany,Peak,$12.57,$14.20
KU,Kuwait,GQ,Guam,NonPeak,$10.35,$12.66
KU,Kuwait,GQ,Guam,Peak,$12.21,$14.94
KU,Kuwait,GR,Greece,NonPeak,$10.83,$17.97
KU,Kuwait,GR,Greece,Peak,$12.78,$21.20
KU,Kuwait,GR29,Crete,NonPeak,$11.35,$12.36
KU,Kuwait,GR29,Crete,Peak,$13.39,$14.58
KU,Kuwait,GT,Guatemala,NonPeak,$11.82,$10.91
KU,Kuwait,GT,Guatemala,Peak,$13.95,$12.87
KU,Kuwait,HO,Honduras,NonPeak,$8.88,$18.51
KU,Kuwait,HO,Honduras,Peak,$10.48,$21.84
KU,Kuwait,HU,Hungary,NonPeak,$9.31,$12.70
KU,Kuwait,HU,Hungary,Peak,$10.99,$14.99
KU,Kuwait,IT,Italy,NonPeak,$9.77,$11.24
KU,Kuwait,IT,Italy,Peak,$11.53,$13.26
KU,Kuwait,IT10,Sicily,NonPeak,$10.21,$19.00
KU,Kuwait,IT10,Sicily,Peak,$12.05,$22.42
KU,Kuwait,JA01,Japan-Central,NonPeak,$10.65,$12.99
KU,Kuwait,JA01,Japan-Central,Peak,$12.57,$15.33
KU,Kuwait,JA02,Japan-South (Excludes Hokkaido),NonPeak,$10.35,$11.54
KU,Kuwait,JA02,Japan-South (Excludes Hokkaido),Peak,$12.21,$13.62
KU,Kuwait,JA03,Japan-North,NonPeak,$10.83,$16.89
KU,Kuwait,JA03,Japan-North,Peak,$12.78,$19.93
KU,Kuwait,JA96,Okinawa,NonPeak,$11.35,$11.66
KU,Kuwait,JA96,Okinawa,Peak,$13.39,$13.76
KU,Kuwait,KS,"Korea, Republic Of",NonPeak,$11.82,$10.16
KU,Kuwait,KS,"Korea, Republic Of",Peak,$13.95,$11.99
KU,Kuwait,KU,Kuwait,NonPeak,$8.88,$16.98
KU,Kuwait,KU,Kuwait,Peak,$10.48,$20.04
KU,Kuwait,NL,Netherlands,NonPeak,$9.31,$11.75
KU,Kuwait,NL,Netherlands,Peak,$10.99,$13.86
KU,Kuwait,NO,Norway,NonPeak,$9.77,$10.25
KU,Kuwait,NO,Norway,Peak,$11.53,$12.09
KU,Kuwait,PA,Paraguay,NonPeak,$10.21,$17.11
KU,Kuwait,PA,Paraguay,Peak,$12.05,$20.19
KU,Kuwait,PE,Peru,NonPeak,$10.65,$11.86
KU,Kuwait,PE,Peru,Peak,$12.57,$13.99
KU,Kuwait,PL,Poland,NonPeak,$10.35,$10.37
KU,Kuwait,PL,Poland,Peak,$12.21,$12.24
KU,Kuwait,PO,Portugal,NonPeak,$10.83,$17.17
KU,Kuwait,PO,Portugal,Peak,$12.78,$20.26
KU,Kuwait,PO01,Azores,NonPeak,$11.35,$10.50
KU,Kuwait,PO01,Azores,Peak,$13.39,$12.39
KU,Kuwait,QA,Qatar,NonPeak,$11.82,$17.59
KU,Kuwait,QA,Qatar,Peak,$13.95,$20.76
KU,Kuwait,RO,Romania,NonPeak,$8.88,$12.03
KU,Kuwait,RO,Romania,Peak,$10.48,$14.20
KU,Kuwait,RQ,Puerto Rico,NonPeak,$9.31,$12.66
KU,Kuwait,RQ,Puerto Rico,Peak,$10.99,$14.94
KU,Kuwait,SA,Saudi Arabia,NonPeak,$9.77,$17.97
KU,Kuwait,SA,Saudi Arabia,Peak,$11.53,$21.20
KU,Kuwait,SN,Singapore,NonPeak,$10.21,$12.36
KU,Kuwait,SN,Singapore,Peak,$12.05,$14.58
KU,Kuwait,SP,Spain,NonPeak,$10.65,$10.91
KU,Kuwait,SP,Spain,Peak,$12.57,$12.87
KU,Kuwait,TU,Turkey,NonPeak,$10.35,$18.51
KU,Kuwait,TU,Turkey,Peak,$12.21,$21.84
KU,Kuwait,UK,United Kingdom,NonPeak,$10.83,$12.70
KU,Kuwait,UK,United Kingdom,Peak,$12.78,$14.99
KU,Kuwait,US8030400,Alaska (Zone) IV,NonPeak,$11.35,$11.24
KU,Kuwait,US8030400,Alaska (Zone) IV,Peak,$13.39,$13.26
KU,Kuwait,US8050500,Alaska (Zone) III,NonPeak,$11.82,$19.00
KU,Kuwait,US8050500,Alaska (Zone) III,Peak,$13.95,$22.42
KU,Kuwait,US8101000,Alaska (Zone) I,NonPeak,$8.88,$12.99
KU,Kuwait,US8101000,Alaska (Zone) I,Peak,$10.48,$15.33
KU,Kuwait,US8190100,Alaska (Zone) II,NonPeak,$9.31,$11.54
KU,Kuwait,US8190100,Alaska (Zone) II,Peak,$10.99,$13.62
KU,Kuwait,US89,Hawaii,NonPeak,$9.77,$16.89
KU,Kuwait,US89,Hawaii,Peak,$11.53,$19.93
KU,Kuwait,UY,Uruguay,NonPeak,$10.21,$11.66
KU,Kuwait,UY,Uruguay,Peak,$12.05,$13.76
KU,Kuwait,VE,Venezuela,NonPeak,$10.65,$10.16
KU,Kuwait,VE,Venezuela,Peak,$12.57,$11.99
NL,Netherlands,AR,Argentina,NonPeak,$10.35,$16.98
NL,Netherlands,AR,Argentina,Peak,$12.21,$20.04
NL,Netherlands,AS11,New South Wales/Australian Capital Territory,NonPeak,$10.83,$11.75
NL,Netherlands,AS11,New South Wales/Australian Capital Territory,Peak,$12.78,$13.86
NL,Netherlands,AS21,Northern Territory,NonPeak,$11.35,$10.25
NL,Netherlands,AS21,Northern Territory,Peak,$13.39,$12.09
NL,Netherlands,BA,Bahrain,NonPeak,$11.82,$17.11
NL,Netherlands,BA,Bahrain,Peak,$13.95,$20.19
NL,Netherlands,BE,Belgium,NonPeak,$8.88,$11.86
NL,Netherlands,BE,Belgium,Peak,$10.48,$13.99
NL,Netherlands,BL,Bolivia,NonPeak,$9.31,$10.37
NL,Netherlands,BL,Bolivia,Peak,$10.99,$12.24
NL,Netherlands,BR,Brazil - Brazilia,NonPeak,$9.77,$17.17
NL,Netherlands,BR,Brazil - Brazilia,Peak,$11.53,$20.26
NL,Netherlands,CA10,Ontario,NonPeak,$10.21,$10.50
NL,Netherlands,CA10,Ontario,Peak,$12.05,$12.39
NL,Netherlands,CA20,Quebec,NonPeak,$10.65,$17.59
NL,Netherlands,CA20,Quebec,Peak,$12.57,$20.76
NL,Netherlands,CA30,Manitoba,NonPeak,$10.35,$12.03
NL,Netherlands,CA30,Manitoba,Peak,$12.21,$14.20
NL,Netherlands,CI,Chile,NonPeak,$10.83,$12.66
NL,Netherlands,CI,Chile,Peak,$12.78,$14.94
NL,Netherlands,CO,Colombia,NonPeak,$11.35,$17.97
NL,Netherlands,CO,Colombia,Peak,$13.39,$21.20
NL,Netherlands,CS,Costa Rica,NonPeak,$11.82,$12.36
NL,Netherlands,CS,Costa Rica,Peak,$13.95,$14.58
NL,Netherlands,EC,Ecuador,NonPeak,$8.88,$10.91
NL,Netherlands,EC,Ecuador,Peak,$10.48,$12.87
NL,Netherlands,ES,El Salvador,NonPeak,$9.31,$18.51
NL,Netherlands,ES,El Salvador,Peak,$10.99,$21.84
NL,Netherlands,GE,Germany,NonPeak,$9.77,$12.70
NL,Netherlands,GE,Germany,Peak,$11.53,$14.99
NL,Netherlands,GQ,Guam,NonPeak,$10.21,$11.24
NL,Netherlands,GQ,Guam,Peak,$12.05,$13.26
NL,Netherlands,GR,Greece,NonPeak,$10.65,$19.00
NL,Netherlands,GR,Greece,Peak,$12.57,$22.42
NL,Netherlands,GR29,Crete,NonPeak,$10.35,$12.99
NL,Netherlands,GR29,Crete,Peak,$12.21,$15.33
NL,Netherlands,GT,Guatemala,NonPeak,$10.83,$11.54
NL,Netherlands,GT,Guatemala,Peak,$12.78,$13.62
NL,Netherlands,HO,Honduras,NonPeak,$11.35,$16.89
NL,Netherlands,HO,Honduras,Peak,$13.39,$19.93
NL,Netherlands,HU,Hungary,NonPeak,$11.82,$11.66
NL,Netherlands,HU,Hungary,Peak,$13.95,$13.76
NL,Netherlands,IT,Italy,NonPeak,$8.88,$10.16
NL,Netherlands,IT,Italy,Peak,$10.48,$11.99
NL,Netherlands,IT10,Sicily,NonPeak,$9.31,$16.98
NL,Netherlands,IT10,Sicily,Peak,$10.99,$20.04
NL,Netherlands,JA01,Japan-Central,NonPeak,$9.77,$11.75
NL,Netherlands,JA01,Japan-Central,Peak,$11.53,$13.86
NL,Netherlands,JA02,Japan-South (Excludes Hokkaido),NonPeak,$10.21,$10.25
NL,Netherlands,JA02,Japan-South (Excludes Hokkaido),Peak,$12.05,$12.09
NL,Netherlands,JA03,Japan-North,NonPeak,$10.65,$17.11
NL,Netherlands,JA03,Japan-North,Peak,$12.57,$20.19
NL,Netherlands,JA96,Okinawa,NonPeak,$10.35,$11.86
NL,Netherlands,JA96,Okinawa,Peak,$12.21,$13.99
NL,Netherlands,KS,"Korea, Republic Of",NonPeak,$10.83,$10.37
NL,Netherlands,KS,"Korea, Republic Of",Peak,$12.78,$12.24
NL,Netherlands,KU,Kuwait,NonPeak,$11.35,$17.17
NL,Netherlands,KU,Kuwait,Peak,$13.39,$20.26
NL,Netherlands,NL,Netherlands,NonPeak,$11.82,$10.50
NL,Netherlands,NL,Netherlands,Peak,$13.95,$12.39
NL,Netherlands,NO,Norway,NonPeak,$8.88,$17.59
NL,Netherlands,NO,Norway,Peak,$10.48,$20.76
NL,Netherlands,PA,Paraguay,NonPeak,$9.31,$12.03
NL,Netherlands,PA,Paraguay,Peak,$10.99,$14.20
NL,Netherlands,PE,Peru,NonPeak,$9.77,$12.66
NL,Netherlands,PE,Peru,Peak,$11.53,$14.94
NL,Netherlands,PL,Poland,NonPeak,$10.21,$17.97
NL,Netherlands,PL,Poland,Peak,$12.05,$21.20
NL,Netherlands,PO,Portugal,NonPeak,$10.65,$12.36
NL,Netherlands,PO,Portugal,Peak,$12.57,$14.58
NL,Netherlands,PO01,Azores,NonPeak,$10.35,$10.91
NL,Netherlands,PO01,Azores,Peak,$12.21,$12.87
NL,Netherlands,QA,Qatar,NonPeak,$10.83,$18.51
NL,Netherlands,QA,Qatar,Peak,$12.78,$21.84
NL,Netherlands,RO,Romania,NonPeak,$11.35,$12.70
NL,Netherlands,RO,Romania,Peak,$13.39,$14.99
NL,Netherlands,RQ,Puerto Rico,NonPeak,$11.82,$11.24
NL,Netherlands,RQ,Puerto Rico,Peak,$13.95,$13.26
NL,Netherlands,SA,Saudi Arabia,NonPeak,$8.88,$19.00
NL,Netherlands,SA,Saudi Arabia,Peak,$10.48,$22.42
NL,Netherlands,SN,Singapore,NonPeak,$9.31,$12.99
NL,Netherlands,SN,Singapore,Peak,$10.99,$15.33
NL,Netherlands,SP,Spain,NonPeak,$9.77,$11.54
NL,Netherlands,SP,Spain,Peak,$11.53,$13.62
NL,Netherlands,TU,Turkey,NonPeak,$10.21,$16.89
NL,Netherlands,TU,Turkey,Peak,$12.05,$19.93
NL,Netherlands,UK,United Kingdom,NonPeak,$10.65,$11.66
NL,Netherlands,UK,United Kingdom,Peak,$12.57,$13.76
NL,Netherlands,US8030400,Alaska (Zone) IV,NonPeak,$10.35,$10.16
NL,Netherlands,US8030400,Alaska (Zone) IV,Peak,$12.21,$11.99
NL,Netherlands,US8050500,Alaska (Zone) III,NonPeak,$10.83,$16.98
NL,Netherlands,US8050500,Alaska (Zone) III,Peak,$12.78,$20.04
NL,Netherlands,US8101000,Alaska (Zone) I,NonPeak,$11.35,$11.75
NL,Netherlands,US8101000,Alaska (Zone) I,Peak,$13.39,$13.86
NL,Netherlands,US8190100,Alaska (Zone) II,NonPeak,$11.82,$10.25
NL,Netherlands,US8190100,Alaska (Zone) II,Peak,$13.95,$12.09
NL,Netherlands,US89,Hawaii,NonPeak,$8.88,$17.11
NL,Netherlands,US89,Hawaii,Peak,$10.48,$20.19
NL,Netherlands,UY,Uruguay,NonPeak,$9.31,$11.86
NL,Netherlands,UY,Uruguay,Peak,$10.99,$13.99
NL,Netherlands,VE,Venezuela,NonPeak,$9.77,$10.37
NL,Netherlands,VE,Venezuela,Peak,$11.53,$12.24
NO,Norway,AR,Argentina,NonPeak,$10.21,$17.17
NO,Norway,AR,Argentina,Peak,$12.05,$20.26
NO,Norway,AS11,New South Wales/Australian Capital Territory,NonPeak,$10.65,$10.50
NO,Norway,AS11,New South Wales/Australian Capital Territory,Peak,$12.57,$12.39
NO,Norway,AS21,Northern Territory,NonPeak,$10.35,$17.59
NO,Norway,AS21,Northern Territory,Peak,$12.21,$20.76
NO,Norway,BA,Bahrain,NonPeak,$10.83,$12.03
NO,Norway,BA,Bahrain,Peak,$12.78,$14.20
NO,Norway,BE,Belgium,NonPeak,$11.35,$12.66
NO,Norway,BE,Belgium,Peak,$13.39,$14.94
NO,Norway,BL,Bolivia,NonPeak,$11.82,$17.97
NO,Norway,BL,Bolivia,Peak,$13.95,$21.20
NO,Norway,BR,Brazil - Brazilia,NonPeak,$8.88,$12.36
NO,Norway,BR,Brazil - Brazilia,Peak,$10.48,$14.58
NO,Norway,CA10,Ontario,NonPeak,$9.31,$10.91
NO,Norway,CA10,Ontario,Peak,$10.99,$12.87
NO,Norway,CA20,Quebec,NonPeak,$9.77,$18.51
NO,Norway,CA20,Quebec,Peak,$11.53,$21.84
NO,Norway,CA30,Manitoba,NonPeak,$10.21,$12.70
NO,Norway,CA30,Manitoba,Peak,$12.05,$14.99
NO,Norway,CI,Chile,NonPeak,$10.65,$11.24
NO,Norway,CI,Chile,Peak,$12.57,$13.26
NO,Norway,CO,Colombia,NonPeak,$10.35,$19.00
NO,Norway,CO,Colombia,Peak,$12.21,$22.42
NO,Norway,CS,Costa Rica,NonPeak,$10.83,$12.99
NO,Norway,CS,Costa Rica,Peak,$12.78,$15.33
NO,Norway,EC,Ecuador,NonPeak,$11.35,$11.54
NO,Norway,EC,Ecuador,Peak,$13.39,$13.62
NO,Norway,ES,El Salvador,NonPeak,$11.82,$16.89
NO,Norway,ES,El Salvador,Peak,$13.95,$19.93
NO,Norway,GE,Germany,NonPeak,$8.88,$11.66
NO,Norway,GE,Germany,Peak,$10.48,$13.76
NO,Norway,GQ,Guam,NonPeak,$9.31,$10.16
NO,Norway,GQ,Guam,Peak,$10.99,$11.99
NO,Norway,GR,Greece,NonPeak,$9.77,$16.98
NO,Norway,GR,Greece,Peak,$11.53,$20.04
NO,Norway,GR29,Crete,NonPeak,$10.21,$11.75
NO,Norway,GR29,Crete,Peak,$12.05,$13.86
NO,Norway,GT,Guatemala,NonPeak,$10.65,$10.25
NO,Norway,GT,Guatemala,Peak,$12.57,$12.09
NO,Norway,HO,Honduras,NonPeak,$10.35,$17.11
NO,Norway,HO,Honduras,Peak,$12.21,$20.19
NO,Norway,HU,Hungary,NonPeak,$10.83,$11.86
NO,Norway,HU,Hungary,Peak,$12.78,$13.99
NO,Norway,IT,Italy,NonPeak,$11.35,$10.37
NO,Norway,IT,Italy,Peak,$13.39,$12.24
NO,Norway,IT10,Sicily,NonPeak,$11.82,$17.17
NO,Norway,IT10,Sicily,Peak,$13.95,$20.26
NO,Norway,JA01,Japan-Central,NonPeak,$8.88,$10.50
NO,Norway,JA01,Japan-Central,Peak,$10.48,$12.39
NO,Norway,JA02,Japan-South (Excludes Hokkaido),NonPeak,$9.31,$17.59
NO,Norway,JA02,Japan-South (Excludes Hokkaido),Peak,$10.99,$20.76
NO,Norway,JA03,Japan-North,NonPeak,$9.77,$12.03
NO,Norway,JA03,Japan-North,Peak,$11.53,$14.20
NO,Norway,JA96,Okinawa,NonPeak,$10.21,$12.66
NO,Norway,JA96,Okinawa,Peak,$12.05,$14.94
NO,Norway,KS,"Korea, Republic Of",NonPeak,$10.65,$17.97
NO,Norway,KS,"Korea, Republic Of",Peak,$12.57,$21.20
NO,Norway,KU,Kuwait,NonPeak,$10.35,$12.36
NO,Norway,KU,Kuwait,Peak,$12.21,$14.58
NO,Norway,NL,Netherlands,NonPeak,$10.83,$10.91
NO,Norway,NL,Netherlands,Peak,$12.78,$12.87
NO,Norway,NO,Norway,NonPeak,$11.35,$18.51
NO,Norway,NO,Norway,Peak,$13.39,$21.84
NO,Norway,PA,Paraguay,NonPeak,$11.82,$12.70
NO,Norway,PA,Paraguay,Peak,$13.95,$14.99
NO,Norway,PE,Peru,NonPeak,$8.88,$11.24
NO,Norway,PE,Peru,Peak,$10.48,$13.26
NO,Norway,PL,Poland,NonPeak,$9.31,$19.00
NO,Norway,PL,Poland,Peak,$10.99,$22.42
NO,Norway,PO,Portugal,NonPeak,$9.77,$12.99
NO,Norway,PO,Portugal,Peak,$11.53,$15.33
NO,Norway,PO01,Azores,NonPeak,$10.21,$11.54
NO,Norway,PO01,Azores,Peak,$12.05,$13.62
NO,Norway,QA,Qatar,NonPeak,$10.65,$16.89
NO,Norway,QA,Qatar,Peak,$12.57,$19.93
NO,Norway,RO,Romania,NonPeak,$10.35,$11.66
NO,Norway,RO,Romania,Peak,$12.21,$13.76
NO,Norway,RQ,Puerto Rico,NonPeak,$10.83,$10.16
NO,Norway,RQ,Puerto Rico,Peak,$12.78,$11.99
NO,Norway,SA,Saudi Arabia,NonPeak,$11.35,$16.98
NO,Norway,SA,Saudi Arabia,Peak,$13.39,$20.04
NO,Norway,SN,Singapore,NonPeak,$11.82,$11.75
NO,Norway,SN,Singapore,Peak,$13.95,$13.86
NO,Norway,SP,Spain,NonPeak,$8.88,$10.25
NO,Norway,SP,Spain,Peak,$10.48,$12.09
NO,Norway,TU,Turkey,NonPeak,$9.31,$17.11
NO,Norway,TU,Turkey,Peak,$10.99,$20.19
NO,Norway,UK,United Kingdom,NonPeak,$9.77,$11.86
NO,Norway,UK,United Kingdom,Peak,$11.53,$13.99
NO,Norway,US8030400,Alaska (Zone) IV,NonPeak,$10.21,$10.37
NO,Norway,US8030400,Alaska (Zone) IV,Peak,$12.05,$12.24
NO,Norway,US8050500,Alaska (Zone) III,NonPeak,$10.65,$17.17
NO,Norway,US8050500,Alaska (Zone) III,Peak,$12.57,$20.26
NO,Norway,US8101000,Alaska (Zone) I,NonPeak,$10.35,$10.50
NO,Norway,US8101000,Alaska (Zone) I,Peak,$12.21,$12.39
NO,Norway,US8190100,Alaska (Zone) II,NonPeak,$10.83,$17.59
NO,Norway,US8190100,Alaska (Zone) II,Peak,$12.78,$20.76
NO,Norway,US89,Hawaii,NonPeak,$11.35,$12.03
NO,Norway,US89,Hawaii,Peak,$13.39,$14.20
NO,Norway,UY,Uruguay,NonPeak,$11.82,$12.66
NO,Norway,UY,Uruguay,Peak,$13.95,$14.94
NO,Norway,VE,Venezuela,NonPeak,$8.88,$17.97
NO,Norway,VE,Venezuela,Peak,$10.48,$21.20
PA,Paraguay,AR,Argentina,NonPeak,$9.31,$12.36
PA,Paraguay,AR,Argentina,Peak,$10.99,$14.58
PA,Paraguay,AS11,New South Wales/Australian Capital Territory,NonPeak,$9.77,$10.91
PA,Paraguay,AS11,New South Wales/Australian Capital Territory,Peak,$11.53,$12.87
PA,Paraguay,AS21,Northern Territory,NonPeak,$10.21,$18.51
PA,Paraguay,AS21,Northern Territory,Peak,$12.05,$21.84
PA,Paraguay,BA,Bahrain,NonPeak,$10.65,$12.70
PA,Paraguay,BA,Bahrain,Peak,$12.57,$14.99
PA,Paraguay,BE,Belgium,NonPeak,$10.35,$11.24
PA,Paraguay,BE,Belgium,Peak,$12.21,$13.26
PA,Paraguay,BL,Bolivia,NonPeak,$10.83,$19.00
PA,Paraguay,BL,Bolivia,Peak,$12.78,$22.42
PA,Paraguay,BR,Brazil - Brazilia,NonPeak,$11.35,$12.99
PA,Paraguay,BR,Brazil - Brazilia,Peak,$13.39,$15.33
PA,Paraguay,CA10,Ontario,NonPeak,$11.82,$11.54
PA,Paraguay,CA10,Ontario,Peak,$13.95,$13.62
PA,Paraguay,CA20,Quebec,NonPeak,$8.88,$16.89
PA,Paraguay,CA20,Quebec,Peak,$10.48,$19.93
PA,Paraguay,CA30,Manitoba,NonPeak,$9.31,$11.66
PA,Paraguay,CA30,Manitoba,Peak,$10.99,$13.76
PA,Paraguay,CI,Chile,NonPeak,$9.77,$10.16
PA,Paraguay,CI,Chile,Peak,$11.53,$11.99
PA,Paraguay,CO,Colombia,NonPeak,$10.21,$16.98
PA,Paraguay,CO,Colombia,Peak,$12.05,$20.04
PA,Paraguay,CS,Costa Rica,NonPeak,$10.65,$11.75
PA,Paraguay,CS,Costa Rica,Peak,$12.57,$13.86
PA,Paraguay,EC,Ecuador,NonPeak,$10.35,$10.25
PA,Paraguay,EC,Ecuador,Peak,$12.21,$12.09
PA,Paraguay,ES,El Salvador,NonPeak,$10.83,$17.11
PA,Paraguay,ES,El Salvador,Peak,$12.78,$20.19
PA,Paraguay,GE,Germany,NonPeak,$11.35,$11.86
PA,Paraguay,GE,Germany,Peak,$13.39,$13.99
PA,Paraguay,GQ,Guam,NonPeak,$11.82,$10.37
PA,Paraguay,GQ,Guam,Peak,$13.95,$12.24
PA,Paraguay,GR,Greece,NonPeak,$8.88,$17.17
PA,Paraguay,GR,Greece,Peak,$10.48,$20.26
PA,Paraguay,GR29,Crete,NonPeak,$9.31,$10.50
PA,Paraguay,GR29,Crete,Peak,$10.99,$12.39
PA,Paraguay,GT,Guatemala,NonPeak,$9.77,$17.59
PA,Paraguay,GT,Guatemala,Peak,$11.53,$20.76
PA,Paraguay,HO,Honduras,NonPeak,$10.21,$12.03
PA,Paraguay,HO,Honduras,Peak,$12.05,$14.20
PA,Paraguay,HU,Hungary,NonPeak,$10.65,$12.66
PA,Paraguay,HU,Hungary,Peak,$12.57,$14.94
PA,Paraguay,IT,Italy,NonPeak,$10.35,$17.97
PA,Paraguay,IT,Italy,Peak,$12.21,$21.20
PA,Paraguay,IT10,Sicily,NonPeak,$10.83,$12.36
PA,Paraguay,IT10,Sicily,Peak,$12.78,$14.58
PA,Paraguay,JA01,Japan-Central,NonPeak,$11.35,$10.91
PA,Paraguay,JA01,Japan-Central,Peak,$13.39,$12.87
PA,Paraguay,JA02,Japan-South (Excludes Hokkaido),NonPeak,$11.82,$18.51
PA,Paraguay,JA02,Japan-South (Excludes Hokkaido),Peak,$13.95,$21.84
PA,Paraguay,JA03,Japan-North,NonPeak,$8.88,$12.70
PA,Paraguay,JA03,Japan-North,Peak,$10.48,$14.99
PA,Paraguay,JA96,Okinawa,NonPeak,$9.31,$11.24
PA,Paraguay,JA96,Okinawa,Peak,$10.99,$13.26
PA,Paraguay,KS,"Korea, Republic Of",NonPeak,$9.77,$19.00
PA,Paraguay,KS,"Korea, Republic Of",Peak,$11.53,$22.42
PA,Paraguay,KU,Kuwait,NonPeak,$10.21,$12.99
PA,Paraguay,KU,Kuwait,Peak,$12.05,$15.33
PA,Paraguay,NL,Netherlands,NonPeak,$10.65,$11.54
