origin_intl_price_area_id,origin_intl_price_area,destination_domestic_price_area_area,destination_domestic_price_area,season,hhg_shipping_linehaul_price,ub_price
KU,Kuwait,US77,New Mexico,Peak,$19.82,$40.65
KU,Kuwait,US79,Arizona,NonPeak,$17.57,$31.91
KU,Kuwait,US79,Arizona,Peak,$20.73,$37.65
KU,Kuwait,US83,Idaho,NonPeak,$18.33,$44.74
KU,Kuwait,US83,Idaho,Peak,$21.63,$52.79
KU,Kuwait,US84,Washington,NonPeak,$24.38,$34.56
KU,Kuwait,US84,Washington,Peak,$28.77,$40.78
KU,Kuwait,US85,Oregon,NonPeak,$16.00,$32.09
KU,Kuwait,US85,Oregon,Peak,$18.88,$37.87
KU,Kuwait,US86,Nevada,NonPeak,$27.63,$44.91
KU,Kuwait,US86,Nevada,Peak,$32.60,$52.99
KU,Kuwait,US87,California-North,NonPeak,$29.28,$34.74
KU,Kuwait,US87,California-North,Peak,$34.55,$40.99
KU,Kuwait,US88,California-South,NonPeak,$30.90,$32.26
KU,Kuwait,US88,California-South,Peak,$36.46,$38.07
NL,Netherlands,US11,Maine,NonPeak,$15.28,$45.09
NL,Netherlands,US11,Maine,Peak,$18.03,$53.21
NL,Netherlands,US12,New Hampshire,NonPeak,$16.05,$34.90
NL,Netherlands,US12,New Hampshire,Peak,$18.94,$41.18
NL,Netherlands,US13,Vermont,NonPeak,$16.80,$32.44
NL,Netherlands,US13,Vermont,Peak,$19.82,$38.28
NL,Netherlands,US14,Massachusetts,NonPeak,$17.57,$43.94
NL,Netherlands,US14,Massachusetts,Peak,$20.73,$51.85
NL,Netherlands,US15,Rhode Island,NonPeak,$18.33,$33.70
NL,Netherlands,US15,Rhode Island,Peak,$21.63,$39.77
NL,Netherlands,US16,Connecticut,NonPeak,$24.38,$31.29
NL,Netherlands,US16,Connecticut,Peak,$28.77,$36.92
NL,Netherlands,US17,New York,NonPeak,$16.00,$44.05
NL,Netherlands,US17,New York,Peak,$18.88,$51.98
NL,Netherlands,US19,New Jersey,NonPeak,$27.63,$33.75
NL,Netherlands,US19,New Jersey,Peak,$32.60,$39.82
NL,Netherlands,US20,Pennsylvania,NonPeak,$29.28,$31.40
NL,Netherlands,US20,Pennsylvania,Peak,$34.55,$37.05
NL,Netherlands,US22,Delaware,NonPeak,$30.90,$44.17
NL,Netherlands,US22,Delaware,Peak,$36.46,$52.12
NL,Netherlands,US23,Maryland,NonPeak,$15.28,$33.98
NL,Netherlands,US23,Maryland,Peak,$18.03,$40.10
NL,Netherlands,US24,District Of Columbia,NonPeak,$16.05,$31.45
NL,Netherlands,US24,District Of Columbia,Peak,$18.94,$37.11
NL,Netherlands,US25,Virginia,NonPeak,$16.80,$44.28
NL,Netherlands,US25,Virginia,Peak,$19.82,$52.25
NL,Netherlands,US27,West Virginia,NonPeak,$17.57,$34.11
NL,Netherlands,US27,West Virginia,Peak,$20.73,$40.25
NL,Netherlands,US28,Kentucky,NonPeak,$18.33,$31.63
NL,Netherlands,US28,Kentucky,Peak,$21.63,$37.32
NL,Netherlands,US30,Michigan,NonPeak,$24.38,$44.51
NL,Netherlands,US30,Michigan,Peak,$28.77,$52.52
NL,Netherlands,US32,Wisconsin,NonPeak,$16.00,$34.33
NL,Netherlands,US32,Wisconsin,Peak,$18.88,$40.51
NL,Netherlands,US34,Ohio,NonPeak,$27.63,$31.74
NL,Netherlands,US34,Ohio,Peak,$32.60,$37.45
NL,Netherlands,US36,Indiana,NonPeak,$29.28,$44.62
NL,Netherlands,US36,Indiana,Peak,$34.55,$52.65
NL,Netherlands,US38,Illinois,NonPeak,$30.90,$34.45
NL,Netherlands,US38,Illinois,Peak,$36.46,$40.65
NL,Netherlands,US40,North Carolina,NonPeak,$15.28,$31.91
NL,Netherlands,US40,North Carolina,Peak,$18.03,$37.65
NL,Netherlands,US42,Tennessee,NonPeak,$16.05,$44.74
NL,Netherlands,US42,Tennessee,Peak,$18.94,$52.79
NL,Netherlands,US44,South Carolina,NonPeak,$16.80,$34.56
NL,Netherlands,US44,South Carolina,Peak,$19.82,$40.78
NL,Netherlands,US45,Georgia,NonPeak,$17.57,$32.09
NL,Netherlands,US45,Georgia,Peak,$20.73,$37.87
NL,Netherlands,US47,Alabama,NonPeak,$18.33,$44.91
NL,Netherlands,US47,Alabama,Peak,$21.63,$52.99
NL,Netherlands,US48,Mississippi,NonPeak,$24.38,$34.74
NL,Netherlands,US48,Mississippi,Peak,$28.77,$40.99
NL,Netherlands,US49,Florida-North,NonPeak,$16.00,$32.26
NL,Netherlands,US49,Florida-North,Peak,$18.88,$38.07
NL,Netherlands,US4964400,Florida-South,NonPeak,$27.63,$45.09
NL,Netherlands,US4964400,Florida-South,Peak,$32.60,$53.21
NL,Netherlands,US4965500,Florida Keys,NonPeak,$29.28,$34.90
NL,Netherlands,US4965500,Florida Keys,Peak,$34.55,$41.18
NL,Netherlands,US50,Minnesota,NonPeak,$30.90,$32.44
NL,Netherlands,US50,Minnesota,Peak,$36.46,$38.28
NL,Netherlands,US51,North Dakota,NonPeak,$15.28,$43.94
NL,Netherlands,US51,North Dakota,Peak,$18.03,$51.85
NL,Netherlands,US52,South Dakota,NonPeak,$16.05,$33.70
NL,Netherlands,US52,South Dakota,Peak,$18.94,$39.77
NL,Netherlands,US53,Iowa,NonPeak,$16.80,$31.29
NL,Netherlands,US53,Iowa,Peak,$19.82,$36.92
NL,Netherlands,US55,Nebraska,NonPeak,$17.57,$44.05
NL,Netherlands,US55,Nebraska,Peak,$20.73,$51.98
NL,Netherlands,US56,Missouri,NonPeak,$18.33,$33.75
NL,Netherlands,US56,Missouri,Peak,$21.63,$39.82
NL,Netherlands,US58,Kansas,NonPeak,$24.38,$31.40
NL,Netherlands,US58,Kansas,Peak,$28.77,$37.05
NL,Netherlands,US60,Arkansas,NonPeak,$16.00,$44.17
NL,Netherlands,US60,Arkansas,Peak,$18.88,$52.12
NL,Netherlands,US62,Oklahoma,NonPeak,$27.63,$33.98
NL,Netherlands,US62,Oklahoma,Peak,$32.60,$40.10
NL,Netherlands,US64,Louisiana,NonPeak,$29.28,$31.45
NL,Netherlands,US64,Louisiana,Peak,$34.55,$37.11
NL,Netherlands,US66,Texas-North,NonPeak,$30.90,$44.28
NL,Netherlands,US66,Texas-North,Peak,$36.46,$52.25
NL,Netherlands,US68,Texas-South,NonPeak,$15.28,$34.11
NL,Netherlands,US68,Texas-South,Peak,$18.03,$40.25
NL,Netherlands,US70,Montana,NonPeak,$16.05,$31.63
NL,Netherlands,US70,Montana,Peak,$18.94,$37.32
NL,Netherlands,US72,Wyoming,NonPeak,$16.80,$44.51
NL,Netherlands,US72,Wyoming,Peak,$19.82,$52.52
NL,Netherlands,US74,Colorado,NonPeak,$17.57,$34.33
NL,Netherlands,US74,Colorado,Peak,$20.73,$40.51
NL,Netherlands,US76,Utah,NonPeak,$18.33,$31.74
NL,Netherlands,US76,Utah,Peak,$21.63,$37.45
NL,Netherlands,US77,New Mexico,NonPeak,$24.38,$44.62
NL,Netherlands,US77,New Mexico,Peak,$28.77,$52.65
NL,Netherlands,US79,Arizona,NonPeak,$16.00,$34.45
NL,Netherlands,US79,Arizona,Peak,$18.88,$40.65
NL,Netherlands,US83,Idaho,NonPeak,$27.63,$31.91
NL,Netherlands,US83,Idaho,Peak,$32.60,$37.65
NL,Netherlands,US84,Washington,NonPeak,$29.28,$44.74
NL,Netherlands,US84,Washington,Peak,$34.55,$52.79
NL,Netherlands,US85,Oregon,NonPeak,$30.90,$34.56
NL,Netherlands,US85,Oregon,Peak,$36.46,$40.78
NL,Netherlands,US86,Nevada,NonPeak,$15.28,$32.09
NL,Netherlands,US86,Nevada,Peak,$18.03,$37.87
NL,Netherlands,US87,California-North,NonPeak,$16.05,$44.91
NL,Netherlands,US87,California-North,Peak,$18.94,$52.99
NL,Netherlands,US88,California-South,NonPeak,$16.80,$34.74
NL,Netherlands,US88,California-South,Peak,$19.82,$40.99
NO,Norway,US11,Maine,NonPeak,$17.57,$32.26
NO,Norway,US11,Maine,Peak,$20.73,$38.07
NO,Norway,US12,New Hampshire,NonPeak,$18.33,$45.09
NO,Norway,US12,New Hampshire,Peak,$21.63,$53.21
NO,Norway,US13,Vermont,NonPeak,$24.38,$34.90
NO,Norway,US13,Vermont,Peak,$28.77,$41.18
NO,Norway,US14,Massachusetts,NonPeak,$16.00,$32.44
NO,Norway,US14,Massachusetts,Peak,$18.88,$38.28
NO,Norway,US15,Rhode Island,NonPeak,$27.63,$43.94
NO,Norway,US15,Rhode Island,Peak,$32.60,$51.85
NO,Norway,US16,Connecticut,NonPeak,$29.28,$33.70
NO,Norway,US16,Connecticut,Peak,$34.55,$39.77
NO,Norway,US17,New York,NonPeak,$30.90,$31.29
NO,Norway,US17,New York,Peak,$36.46,$36.92
NO,Norway,US19,New Jersey,NonPeak,$15.28,$44.05
NO,Norway,US19,New Jersey,Peak,$18.03,$51.98
NO,Norway,US20,Pennsylvania,NonPeak,$16.05,$33.75
NO,Norway,US20,Pennsylvania,Peak,$18.94,$39.82
NO,Norway,US22,Delaware,NonPeak,$16.80,$31.40
NO,Norway,US22,Delaware,Peak,$19.82,$37.05
NO,Norway,US23,Maryland,NonPeak,$17.57,$44.17
NO,Norway,US23,Maryland,Peak,$20.73,$52.12
NO,Norway,US24,District Of Columbia,NonPeak,$18.33,$33.98
NO,Norway,US24,District Of Columbia,Peak,$21.63,$40.10
NO,Norway,US25,Virginia,NonPeak,$24.38,$31.45
NO,Norway,US25,Virginia,Peak,$28.77,$37.11
NO,Norway,US27,West Virginia,NonPeak,$16.00,$44.28
NO,Norway,US27,West Virginia,Peak,$18.88,$52.25
NO,Norway,US28,Kentucky,NonPeak,$27.63,$34.11
NO,Norway,US28,Kentucky,Peak,$32.60,$40.25
NO,Norway,US30,Michigan,NonPeak,$29.28,$31.63
NO,Norway,US30,Michigan,Peak,$34.55,$37.32
NO,Norway,US32,Wisconsin,NonPeak,$30.90,$44.51
NO,Norway,US32,Wisconsin,Peak,$36.46,$52.52
NO,Norway,US34,Ohio,NonPeak,$15.28,$34.33
NO,Norway,US34,Ohio,Peak,$18.03,$40.51
NO,Norway,US36,Indiana,NonPeak,$16.05,$31.74
NO,Norway,US36,Indiana,Peak,$18.94,$37.45
NO,Norway,US38,Illinois,NonPeak,$16.80,$44.62
NO,Norway,US38,Illinois,Peak,$19.82,$52.65
NO,Norway,US40,North Carolina,NonPeak,$17.57,$34.45
NO,Norway,US40,North Carolina,Peak,$20.73,$40.65
NO,Norway,US42,Tennessee,NonPeak,$18.33,$31.91
NO,Norway,US42,Tennessee,Peak,$21.63,$37.65
NO,Norway,US44,South Carolina,NonPeak,$24.38,$44.74
NO,Norway,US44,South Carolina,Peak,$28.77,$52.79
NO,Norway,US45,Georgia,NonPeak,$16.00,$34.56
NO,Norway,US45,Georgia,Peak,$18.88,$40.78
NO,Norway,US47,Alabama,NonPeak,$27.63,$32.09
NO,Norway,US47,Alabama,Peak,$32.60,$37.87
NO,Norway,US48,Mississippi,NonPeak,$29.28,$44.91
NO,Norway,US48,Mississippi,Peak,$34.55,$52.99
NO,Norway,US49,Florida-North,NonPeak,$30.90,$34.74
NO,Norway,US49,Florida-North,Peak,$36.46,$40.99
NO,Norway,US4964400,Florida-South,NonPeak,$15.28,$32.26
NO,Norway,US4964400,Florida-South,Peak,$18.03,$38.07
NO,Norway,US4965500,Florida Keys,NonPeak,$16.05,$45.09
NO,Norway,US4965500,Florida Keys,Peak,$18.94,$53.21
NO,Norway,US50,Minnesota,NonPeak,$16.80,$34.90
NO,Norway,US50,Minnesota,Peak,$19.82,$41.18
NO,Norway,US51,North Dakota,NonPeak,$17.57,$32.44
NO,Norway,US51,North Dakota,Peak,$20.73,$38.28
NO,Norway,US52,South Dakota,NonPeak,$18.33,$43.94
NO,Norway,US52,South Dakota,Peak,$21.63,$51.85
NO,Norway,US53,Iowa,NonPeak,$24.38,$33.70
NO,Norway,US53,Iowa,Peak,$28.77,$39.77
NO,Norway,US55,Nebraska,NonPeak,$16.00,$31.29
NO,Norway,US55,Nebraska,Peak,$18.88,$36.92
NO,Norway,US56,Missouri,NonPeak,$27.63,$44.05
NO,Norway,US56,Missouri,Peak,$32.60,$51.98
NO,Norway,US58,Kansas,NonPeak,$29.28,$33.75
NO,Norway,US58,Kansas,Peak,$34.55,$39.82
NO,Norway,US60,Arkansas,NonPeak,$30.90,$31.40
NO,Norway,US60,Arkansas,Peak,$36.46,$37.05
NO,Norway,US62,Oklahoma,NonPeak,$15.28,$44.17
NO,Norway,US62,Oklahoma,Peak,$18.03,$52.12
NO,Norway,US64,Louisiana,NonPeak,$16.05,$33.98
NO,Norway,US64,Louisiana,Peak,$18.94,$40.10
NO,Norway,US66,Texas-North,NonPeak,$16.80,$31.45
NO,Norway,US66,Texas-North,Peak,$19.82,$37.11
NO,Norway,US68,Texas-South,NonPeak,$17.57,$44.28
NO,Norway,US68,Texas-South,Peak,$20.73,$52.25
NO,Norway,US70,Montana,NonPeak,$18.33,$34.11
NO,Norway,US70,Montana,Peak,$21.63,$40.25
NO,Norway,US72,Wyoming,NonPeak,$24.38,$31.63
NO,Norway,US72,Wyoming,Peak,$28.77,$37.32
NO,Norway,US74,Colorado,NonPeak,$16.00,$44.51
NO,Norway,US74,Colorado,Peak,$18.88,$52.52
NO,Norway,US76,Utah,NonPeak,$27.63,$34.33
NO,Norway,US76,Utah,Peak,$32.60,$40.51
NO,Norway,US77,New Mexico,NonPeak,$29.28,$31.74
NO,Norway,US77,New Mexico,Peak,$34.55,$37.45
NO,Norway,US79,Arizona,NonPeak,$30.90,$44.62
NO,Norway,US79,Arizona,Peak,$36.46,$52.65
NO,Norway,US83,Idaho,NonPeak,$15.28,$34.45
NO,Norway,US83,Idaho,Peak,$18.03,$40.65
NO,Norway,US84,Washington,NonPeak,$16.05,$31.91
NO,Norway,US84,Washington,Peak,$18.94,$37.65
NO,Norway,US85,Oregon,NonPeak,$16.80,$44.74
NO,Norway,US85,Oregon,Peak,$19.82,$52.79
NO,Norway,US86,Nevada,NonPeak,$17.57,$34.56
NO,Norway,US86,Nevada,Peak,$20.73,$40.78
NO,Norway,US87,California-North,NonPeak,$18.33,$32.09
NO,Norway,US87,California-North,Peak,$21.63,$37.87
NO,Norway,US88,California-South,NonPeak,$24.38,$44.91
NO,Norway,US88,California-South,Peak,$28.77,$52.99
PA,Paraguay,US11,Maine,NonPeak,$16.00,$34.74
PA,Paraguay,US11,Maine,Peak,$18.88,$40.99
PA,Paraguay,US12,New Hampshire,NonPeak,$27.63,$32.26
PA,Paraguay,US12,New Hampshire,Peak,$32.60,$38.07
PA,Paraguay,US13,Vermont,NonPeak,$29.28,$45.09
PA,Paraguay,US13,Vermont,Peak,$34.55,$53.21
PA,Paraguay,US14,Massachusetts,NonPeak,$30.90,$34.90
PA,Paraguay,US14,Massachusetts,Peak,$36.46,$41.18
PA,Paraguay,US15,Rhode Island,NonPeak,$15.28,$32.44
PA,Paraguay,US15,Rhode Island,Peak,$18.03,$38.28
PA,Paraguay,US16,Connecticut,NonPeak,$16.05,$43.94
PA,Paraguay,US16,Connecticut,Peak,$18.94,$51.85
PA,Paraguay,US17,New York,NonPeak,$16.80,$33.70
PA,Paraguay,US17,New York,Peak,$19.82,$39.77
PA,Paraguay,US19,New Jersey,NonPeak,$17.57,$31.29
PA,Paraguay,US19,New Jersey,Peak,$20.73,$36.92
PA,Paraguay,US20,Pennsylvania,NonPeak,$18.33,$44.05
PA,Paraguay,US20,Pennsylvania,Peak,$21.63,$51.98
PA,Paraguay,US22,Delaware,NonPeak,$24.38,$33.75
PA,Paraguay,US22,Delaware,Peak,$28.77,$39.82
PA,Paraguay,US23,Maryland,NonPeak,$16.00,$31.40
PA,Paraguay,US23,Maryland,Peak,$18.88,$37.05
PA,Paraguay,US24,District Of Columbia,NonPeak,$27.63,$44.17
PA,Paraguay,US24,District Of Columbia,Peak,$32.60,$52.12
PA,Paraguay,US25,Virginia,NonPeak,$29.28,$33.98
PA,Paraguay,US25,Virginia,Peak,$34.55,$40.10
PA,Paraguay,US27,West Virginia,NonPeak,$30.90,$31.45
PA,Paraguay,US27,West Virginia,Peak,$36.46,$37.11
PA,Paraguay,US28,Kentucky,NonPeak,$15.28,$44.28
PA,Paraguay,US28,Kentucky,Peak,$18.03,$52.25
PA,Paraguay,US30,Michigan,NonPeak,$16.05,$34.11
PA,Paraguay,US30,Michigan,Peak,$18.94,$40.25
PA,Paraguay,US32,Wisconsin,NonPeak,$16.80,$31.63
PA,Paraguay,US32,Wisconsin,Peak,$19.82,$37.32
PA,Paraguay,US34,Ohio,NonPeak,$17.57,$44.51
PA,Paraguay,US34,Ohio,Peak,$20.73,$52.52
PA,Paraguay,US36,Indiana,NonPeak,$18.33,$34.33
PA,Paraguay,US36,Indiana,Peak,$21.63,$40.51
PA,Paraguay,US38,Illinois,NonPeak,$24.38,$31.74
PA,Paraguay,US38,Illinois,Peak,$28.77,$37.45
PA,Paraguay,US40,North Carolina,NonPeak,$16.00,$44.62
PA,Paraguay,US40,North Carolina,Peak,$18.88,$52.65
PA,Paraguay,US42,Tennessee,NonPeak,$27.63,$34.45
PA,Paraguay,US42,Tennessee,Peak,$32.60,$40.65
PA,Paraguay,US44,South Carolina,NonPeak,$29.28,$31.91
PA,Paraguay,US44,South Carolina,Peak,$34.55,$37.65
PA,Paraguay,US45,Georgia,NonPeak,$30.90,$44.74
PA,Paraguay,US45,Georgia,Peak,$36.46,$52.79
PA,Paraguay,US47,Alabama,NonPeak,$15.28,$34.56
PA,Paraguay,US47,Alabama,Peak,$18.03,$40.78
PA,Paraguay,US48,Mississippi,NonPeak,$16.05,$32.09
PA,Paraguay,US48,Mississippi,Peak,$18.94,$37.87
PA,Paraguay,US49,Florida-North,NonPeak,$16.80,$44.91
PA,Paraguay,US49,Florida-North,Peak,$19.82,$52.99
PA,Paraguay,US4964400,Florida-South,NonPeak,$17.57,$34.74
PA,Paraguay,US4964400,Florida-South,Peak,$20.73,$40.99
PA,Paraguay,US4965500,Florida Keys,NonPeak,$18.33,$32.26
PA,Paraguay,US4965500,Florida Keys,Peak,$21.63,$38.07
PA,Paraguay,US50,Minnesota,NonPeak,$24.38,$45.09
PA,Paraguay,US50,Minnesota,Peak,$28.77,$53.21
PA,Paraguay,US51,North Dakota,NonPeak,$16.00,$34.90
PA,Paraguay,US51,North Dakota,Peak,$18.88,$41.18
PA,Paraguay,US52,South Dakota,NonPeak,$27.63,$32.44
PA,Paraguay,US52,South Dakota,Peak,$32.60,$38.28
PA,Paraguay,US53,Iowa,NonPeak,$29.28,$43.94
PA,Paraguay,US53,Iowa,Peak,$34.55,$51.85
PA,Paraguay,US55,Nebraska,NonPeak,$30.90,$33.70
PA,Paraguay,US55,Nebraska,Peak,$36.46,$39.77
PA,Paraguay,US56,Missouri,NonPeak,$15.28,$31.29
PA,Paraguay,US56,Missouri,Peak,$18.03,$36.92
PA,Paraguay,US58,Kansas,NonPeak,$16.05,$44.05
PA,Paraguay,US58,Kansas,Peak,$18.94,$51.98
PA,Paraguay,US60,Arkansas,NonPeak,$16.80,$33.75
PA,Paraguay,US60,Arkansas,Peak,$19.82,$39.82
PA,Paraguay,US62,Oklahoma,NonPeak,$17.57,$31.40
PA,Paraguay,US62,Oklahoma,Peak,$20.73,$37.05
PA,Paraguay,US64,Louisiana,NonPeak,$18.33,$44.17
PA,Paraguay,US64,Louisiana,Peak,$21.63,$52.12
PA,Paraguay,US66,Texas-North,NonPeak,$24.38,$33.98
PA,Paraguay,US66,Texas-North,Peak,$28.77,$40.10
PA,Paraguay,US68,Texas-South,NonPeak,$16.00,$31.45
PA,Paraguay,US68,Texas-South,Peak,$18.88,$37.11
PA,Paraguay,US70,Montana,NonPeak,$27.63,$44.28
PA,Paraguay,US70,Montana,Peak,$32.60,$52.25
PA,Paraguay,US72,Wyoming,NonPeak,$29.28,$34.11
PA,Paraguay,US72,Wyoming,Peak,$34.55,$40.25
PA,Paraguay,US74,Colorado,NonPeak,$30.90,$31.63
PA,Paraguay,US74,Colorado,Peak,$36.46,$37.32
PA,Paraguay,US76,Utah,NonPeak,$15.28,$44.51
PA,Paraguay,US76,Utah,Peak,$18.03,$52.52
PA,Paraguay,US77,New Mexico,NonPeak,$16.05,$34.33
PA,Paraguay,US77,New Mexico,Peak,$18.94,$40.51
PA,Paraguay,US79,Arizona,NonPeak,$16.80,$31.74
PA,Paraguay,US79,Arizona,Peak,$19.82,$37.45
PA,Paraguay,US83,Idaho,NonPeak,$17.57,$44.62
PA,Paraguay,US83,Idaho,Peak,$20.73,$52.65
PA,Paraguay,US84,Washington,NonPeak,$18.33,$34.45
PA,Paraguay,US84,Washington,Peak,$21.63,$40.65
PA,Paraguay,US85,Oregon,NonPeak,$24.38,$31.91
PA,Paraguay,US85,Oregon,Peak,$28.77,$37.65
PA,Paraguay,US86,Nevada,NonPeak,$16.00,$44.74
PA,Paraguay,US86,Nevada,Peak,$18.88,$52.79
PA,Paraguay,US87,California-North,NonPeak,$27.63,$34.56
PA,Paraguay,US87,California-North,Peak,$32.60,$40.78
PA,Paraguay,US88,California-South,NonPeak,$29.28,$32.09
PA,Paraguay,US88,California-South,Peak,$34.55,$37.87
PE,Peru,US11,Maine,NonPeak,$30.90,$44.91
PE,Peru,US11,Maine,Peak,$36.46,$52.99
PE,Peru,US12,New Hampshire,NonPeak,$15.28,$34.74
PE,Peru,US12,New Hampshire,Peak,$18.03,$40.99
PE,Peru,US13,Vermont,NonPeak,$16.05,$32.26
PE,Peru,US13,Vermont,Peak,$18.94,$38.07
PE,Peru,US14,Massachusetts,NonPeak,$16.80,$45.09
PE,Peru,US14,Massachusetts,Peak,$19.82,$53.21
PE,Peru,US15,Rhode Island,NonPeak,$17.57,$34.90
PE,Peru,US15,Rhode Island,Peak,$20.73,$41.18
PE,Peru,US16,Connecticut,NonPeak,$18.33,$32.44
PE,Peru,US16,Connecticut,Peak,$21.63,$38.28
PE,Peru,US17,New York,NonPeak,$24.38,$43.94
PE,Peru,US17,New York,Peak,$28.77,$51.85
PE,Peru,US19,New Jersey,NonPeak,$16.00,$33.70
PE,Peru,US19,New Jersey,Peak,$18.88,$39.77
PE,Peru,US20,Pennsylvania,NonPeak,$27.63,$31.29
PE,Peru,US20,Pennsylvania,Peak,$32.60,$36.92
PE,Peru,US22,Delaware,NonPeak,$29.28,$44.05
PE,Peru,US22,Delaware,Peak,$34.55,$51.98
PE,Peru,US23,Maryland,NonPeak,$30.90,$33.75
PE,Peru,US23,Maryland,Peak,$36.46,$39.82
PE,Peru,US24,District Of Columbia,NonPeak,$15.28,$31.40
PE,Peru,US24,District Of Columbia,Peak,$18.03,$37.05
PE,Peru,US25,Virginia,NonPeak,$16.05,$44.17
PE,Peru,US25,Virginia,Peak,$18.94,$52.12
PE,Peru,US27,West Virginia,NonPeak,$16.80,$33.98
PE,Peru,US27,West Virginia,Peak,$19.82,$40.10
PE,Peru,US28,Kentucky,NonPeak,$17.57,$31.45
PE,Peru,US28,Kentucky,Peak,$20.73,$37.11
PE,Peru,US30,Michigan,NonPeak,$18.33,$44.28
PE,Peru,US30,Michigan,Peak,$21.63,$52.25
PE,Peru,US32,Wisconsin,NonPeak,$24.38,$34.11
PE,Peru,US32,Wisconsin,Peak,$28.77,$40.25
PE,Peru,US34,Ohio,NonPeak,$16.00,$31.63
PE,Peru,US34,Ohio,Peak,$18.88,$37.32
PE,Peru,US36,Indiana,NonPeak,$27.63,$44.51
PE,Peru,US36,Indiana,Peak,$32.60,$52.52
PE,Peru,US38,Illinois,NonPeak,$29.28,$34.33
PE,Peru,US38,Illinois,Peak,$34.55,$40.51
PE,Peru,US40,North Carolina,NonPeak,$30.90,$31.74
PE,Peru,US40,North Carolina,Peak,$36.46,$37.45
PE,Peru,US42,Tennessee,NonPeak,$15.28,$44.62
PE,Peru,US42,Tennessee,Peak,$18.03,$52.65
PE,Peru,US44,South Carolina,NonPeak,$16.05,$34.45
PE,Peru,US44,South Carolina,Peak,$18.94,$40.65
PE,Peru,US45,Georgia,NonPeak,$16.80,$31.91
PE,Peru,US45,Georgia,Peak,$19.82,$37.65
PE,Peru,US47,Alabama,NonPeak,$17.57,$44.74
PE,Peru,US47,Alabama,Peak,$20.73,$52.79
PE,Peru,US48,Mississippi,NonPeak,$18.33,$34.56
PE,Peru,US48,Mississippi,Peak,$21.63,$40.78
PE,Peru,US49,Florida-North,NonPeak,$24.38,$32.09
PE,Peru,US49,Florida-North,Peak,$28.77,$37.87
PE,Peru,US4964400,Florida-South,NonPeak,$16.00,$44.91
PE,Peru,US4964400,Florida-South,Peak,$18.88,$52.99
PE,Peru,US4965500,Florida Keys,NonPeak,$27.63,$34.74
PE,Peru,US4965500,Florida Keys,Peak,$32.60,$40.99
PE,Peru,US50,Minnesota,NonPeak,$29.28,$32.26
PE,Peru,US50,Minnesota,Peak,$34.55,$38.07
PE,Peru,US51,North Dakota,NonPeak,$30.90,$45.09
PE,Peru,US51,North Dakota,Peak,$36.46,$53.21
PE,Peru,US52,South Dakota,NonPeak,$15.28,$34.90
PE,Peru,US52,South Dakota,Peak,$18.03,$41.18
PE,Peru,US53,Iowa,NonPeak,$16.05,$32.44
PE,Peru,US53,Iowa,Peak,$18.94,$38.28
PE,Peru,US55,Nebraska,NonPeak,$16.80,$43.94
PE,Peru,US55,Nebraska,Peak,$19.82,$51.85
PE,Peru,US56,Missouri,NonPeak,$17.57,$33.70
PE,Peru,US56,Missouri,Peak,$20.73,$39.77
PE,Peru,US58,Kansas,NonPeak,$18.33,$31.29
PE,Peru,US58,Kansas,Peak,$21.63,$36.92
PE,Peru,US60,Arkansas,NonPeak,$24.38,$44.05
PE,Peru,US60,Arkansas,Peak,$28.77,$51.98
PE,Peru,US62,Oklahoma,NonPeak,$16.00,$33.75
PE,Peru,US62,Oklahoma,Peak,$18.88,$39.82
PE,Peru,US64,Louisiana,NonPeak,$27.63,$31.40
PE,Peru,US64,Louisiana,Peak,$32.60,$37.05
PE,Peru,US66,Texas-North,NonPeak,$29.28,$44.17
PE,Peru,US66,Texas-North,Peak,$34.55,$52.12
PE,Peru,US68,Texas-South,NonPeak,$30.90,$33.98
PE,Peru,US68,Texas-South,Peak,$36.46,$40.10
PE,Peru,US70,Montana,NonPeak,$15.28,$31.45
PE,Peru,US70,Montana,Peak,$18.03,$37.11
PE,Peru,US72,Wyoming,NonPeak,$16.05,$44.28
PE,Peru,US72,Wyoming,Peak,$18.94,$52.25
PE,Peru,US74,Colorado,NonPeak,$16.80,$34.11
PE,Peru,US74,Colorado,Peak,$19.82,$40.25
PE,Peru,US76,Utah,NonPeak,$17.57,$31.63
PE,Peru,US76,Utah,Peak,$20.73,$37.32
PE,Peru,US77,New Mexico,NonPeak,$18.33,$44.51
PE,Peru,US77,New Mexico,Peak,$21.63,$52.52
PE,Peru,US79,Arizona,NonPeak,$24.38,$34.33
PE,Peru,US79,Arizona,Peak,$28.77,$40.51
PE,Peru,US83,Idaho,NonPeak,$16.00,$31.74
PE,Peru,US83,Idaho,Peak,$18.88,$37.45
PE,Peru,US84,Washington,NonPeak,$27.63,$44.62
PE,Peru,US84,Washington,Peak,$32.60,$52.65
PE,Peru,US85,Oregon,NonPeak,$29.28,$34.45
PE,Peru,US85,Oregon,Peak,$34.55,$40.65
PE,Peru,US86,Nevada,NonPeak,$30.90,$31.91
PE,Peru,US86,Nevada,Peak,$36.46,$37.65
PE,Peru,US87,California-North,NonPeak,$15.28,$44.74
PE,Peru,US87,California-North,Peak,$18.03,$52.79
PE,Peru,US88,California-South,NonPeak,$16.05,$34.56
PE,Peru,US88,California-South,Peak,$18.94,$40.78
PL,Poland,US11,Maine,NonPeak,$16.80,$32.09
