service_area_number,origin_service_area,services_schedule,season,weight_lower,weight_upper,miles_lower,miles_upper,escalation_number,rate
436.0,"Meridian, MS",3,Peak,5000,9999,2501,3000,0,$6.900
436.0,"Meridian, MS",3,Peak,5000,9999,3001,3500,0,$7.363
436.0,"Meridian, MS",3,Peak,5000,9999,3501,4000,0,$7.826
436.0,"Meridian, MS",3,Peak,5000,9999,4001,999999,0,$27.174
436.0,"Meridian, MS",3,Peak,10000,999999,0,250,0,$10.541
436.0,"Meridian, MS",3,Peak,10000,999999,251,500,0,$10.772
436.0,"Meridian, MS",3,Peak,10000,999999,501,1000,0,$11.235
436.0,"Meridian, MS",3,Peak,10000,999999,1001,1500,0,$11.698
436.0,"Meridian, MS",3,Peak,10000,999999,1501,2000,0,$12.161
436.0,"Meridian, MS",3,Peak,10000,999999,2001,2500,0,$12.624
436.0,"Meridian, MS",3,Peak,10000,999999,2501,3000,0,$13.087
436.0,"Meridian, MS",3,Peak,10000,999999,3001,3500,0,$13.549
436.0,"Meridian, MS",3,Peak,10000,999999,3501,4000,0,$14.012
436.0,"Meridian, MS",3,Peak,10000,999999,4001,999999,0,$33.360
440.0,"Tupelo, MS",3,NonPeak,500,4999,0,250,0,$2.161
440.0,"Tupelo, MS",3,NonPeak,500,4999,251,500,0,$2.379
440.0,"Tupelo, MS",3,NonPeak,500,4999,501,1000,0,$2.815
440.0,"Tupelo, MS",3,NonPeak,500,4999,1001,1500,0,$3.252
440.0,"Tupelo, MS",3,NonPeak,500,4999,1501,2000,0,$3.688
440.0,"Tupelo, MS",3,NonPeak,500,4999,2001,2500,0,$4.124
440.0,"Tupelo, MS",3,NonPeak,500,4999,2501,3000,0,$4.560
440.0,"Tupelo, MS",3,NonPeak,500,4999,3001,3500,0,$4.997
440.0,"Tupelo, MS",3,NonPeak,500,4999,3501,4000,0,$5.433
440.0,"Tupelo, MS",3,NonPeak,500,4999,4001,999999,0,$23.669
440.0,"Tupelo, MS",3,NonPeak,5000,9999,0,250,0,$4.105
440.0,"Tupelo, MS",3,NonPeak,5000,9999,251,500,0,$4.323
440.0,"Tupelo, MS",3,NonPeak,5000,9999,501,1000,0,$4.759
440.0,"Tupelo, MS",3,NonPeak,5000,9999,1001,1500,0,$5.195
440.0,"Tupelo, MS",3,NonPeak,5000,9999,1501,2000,0,$5.631
440.0,"Tupelo, MS",3,NonPeak,5000,9999,2001,2500,0,$6.068
440.0,"Tupelo, MS",3,NonPeak,5000,9999,2501,3000,0,$6.504
440.0,"Tupelo, MS",3,NonPeak,5000,9999,3001,3500,0,$6.940
440.0,"Tupelo, MS",3,NonPeak,5000,9999,3501,4000,0,$7.376
440.0,"Tupelo, MS",3,NonPeak,5000,9999,4001,999999,0,$25.612
440.0,"Tupelo, MS",3,NonPeak,10000,999999,0,250,0,$9.935
440.0,"Tupelo, MS",3,NonPeak,10000,999999,251,500,0,$10.153
440.0,"Tupelo, MS",3,NonPeak,10000,999999,501,1000,0,$10.589
440.0,"Tupelo, MS",3,NonPeak,10000,999999,1001,1500,0,$11.026
440.0,"Tupelo, MS",3,NonPeak,10000,999999,1501,2000,0,$11.462
440.0,"Tupelo, MS",3,NonPeak,10000,999999,2001,2500,0,$11.898
440.0,"Tupelo, MS",3,NonPeak,10000,999999,2501,3000,0,$12.334
440.0,"Tupelo, MS",3,NonPeak,10000,999999,3001,3500,0,$12.771
440.0,"Tupelo, MS",3,NonPeak,10000,999999,3501,4000,0,$13.207
440.0,"Tupelo, MS",3,NonPeak,10000,999999,4001,999999,0,$31.443
440.0,"Tupelo, MS",3,Peak,500,4999,0,250,0,$2.293
440.0,"Tupelo, MS",3,Peak,500,4999,251,500,0,$2.524
440.0,"Tupelo, MS",3,Peak,500,4999,501,1000,0,$2.987
440.0,"Tupelo, MS",3,Peak,500,4999,1001,1500,0,$3.450
440.0,"Tupelo, MS",3,Peak,500,4999,1501,2000,0,$3.913
440.0,"Tupelo, MS",3,Peak,500,4999,2001,2500,0,$4.376
440.0,"Tupelo, MS",3,Peak,500,4999,2501,3000,0,$4.839
440.0,"Tupelo, MS",3,Peak,500,4999,3001,3500,0,$5.301
440.0,"Tupelo, MS",3,Peak,500,4999,3501,4000,0,$5.764
440.0,"Tupelo, MS",3,Peak,500,4999,4001,999999,0,$25.112
440.0,"Tupelo, MS",3,Peak,5000,9999,0,250,0,$4.355
440.0,"Tupelo, MS",3,Peak,5000,9999,251,500,0,$4.586
440.0,"Tupelo, MS",3,Peak,5000,9999,501,1000,0,$5.049
440.0,"Tupelo, MS",3,Peak,5000,9999,1001,1500,0,$5.512
440.0,"Tupelo, MS",3,Peak,5000,9999,1501,2000,0,$5.975
440.0,"Tupelo, MS",3,Peak,5000,9999,2001,2500,0,$6.438
440.0,"Tupelo, MS",3,Peak,5000,9999,2501,3000,0,$6.900
440.0,"Tupelo, MS",3,Peak,5000,9999,3001,3500,0,$7.363
440.0,"Tupelo, MS",3,Peak,5000,9999,3501,4000,0,$7.826
440.0,"Tupelo, MS",3,Peak,5000,9999,4001,999999,0,$27.174
440.0,"Tupelo, MS",3,Peak,10000,999999,0,250,0,$10.541
440.0,"Tupelo, MS",3,Peak,10000,999999,251,500,0,$10.772
440.0,"Tupelo, MS",3,Peak,10000,999999,501,1000,0,$11.235
440.0,"Tupelo, MS",3,Peak,10000,999999,1001,1500,0,$11.698
440.0,"Tupelo, MS",3,Peak,10000,999999,1501,2000,0,$12.161
440.0,"Tupelo, MS",3,Peak,10000,999999,2001,2500,0,$12.624
440.0,"Tupelo, MS",3,Peak,10000,999999,2501,3000,0,$13.087
440.0,"Tupelo, MS",3,Peak,10000,999999,3001,3500,0,$13.549
440.0,"Tupelo, MS",3,Peak,10000,999999,3501,4000,0,$14.012
440.0,"Tupelo, MS",3,Peak,10000,999999,4001,999999,0,$33.360
444.0,"Columbia, MO",2,NonPeak,500,4999,0,250,0,$2.161
444.0,"Columbia, MO",2,NonPeak,500,4999,251,500,0,$2.379
444.0,"Columbia, MO",2,NonPeak,500,4999,501,1000,0,$2.815
444.0,"Columbia, MO",2,NonPeak,500,4999,1001,1500,0,$3.252
444.0,"Columbia, MO",2,NonPeak,500,4999,1501,2000,0,$3.688
444.0,"Columbia, MO",2,NonPeak,500,4999,2001,2500,0,$4.124
444.0,"Columbia, MO",2,NonPeak,500,4999,2501,3000,0,$4.560
444.0,"Columbia, MO",2,NonPeak,500,4999,3001,3500,0,$4.997
444.0,"Columbia, MO",2,NonPeak,500,4999,3501,4000,0,$5.433
444.0,"Columbia, MO",2,NonPeak,500,4999,4001,999999,0,$23.669
444.0,"Columbia, MO",2,NonPeak,5000,9999,0,250,0,$4.105
444.0,"Columbia, MO",2,NonPeak,5000,9999,251,500,0,$4.323
444.0,"Columbia, MO",2,NonPeak,5000,9999,501,1000,0,$4.759
444.0,"Columbia, MO",2,NonPeak,5000,9999,1001,1500,0,$5.195
444.0,"Columbia, MO",2,NonPeak,5000,9999,1501,2000,0,$5.631
444.0,"Columbia, MO",2,NonPeak,5000,9999,2001,2500,0,$6.068
444.0,"Columbia, MO",2,NonPeak,5000,9999,2501,3000,0,$6.504
444.0,"Columbia, MO",2,NonPeak,5000,9999,3001,3500,0,$6.940
444.0,"Columbia, MO",2,NonPeak,5000,9999,3501,4000,0,$7.376
444.0,"Columbia, MO",2,NonPeak,5000,9999,4001,999999,0,$25.612
444.0,"Columbia, MO",2,NonPeak,10000,999999,0,250,0,$9.935
444.0,"Columbia, MO",2,NonPeak,10000,999999,251,500,0,$10.153
444.0,"Columbia, MO",2,NonPeak,10000,999999,501,1000,0,$10.589
444.0,"Columbia, MO",2,NonPeak,10000,999999,1001,1500,0,$11.026
444.0,"Columbia, MO",2,NonPeak,10000,999999,1501,2000,0,$11.462
444.0,"Columbia, MO",2,NonPeak,10000,999999,2001,2500,0,$11.898
444.0,"Columbia, MO",2,NonPeak,10000,999999,2501,3000,0,$12.334
444.0,"Columbia, MO",2,NonPeak,10000,999999,3001,3500,0,$12.771
444.0,"Columbia, MO",2,NonPeak,10000,999999,3501,4000,0,$13.207
444.0,"Columbia, MO",2,NonPeak,10000,999999,4001,999999,0,$31.443
444.0,"Columbia, MO",2,Peak,500,4999,0,250,0,$2.293
444.0,"Columbia, MO",2,Peak,500,4999,251,500,0,$2.524
444.0,"Columbia, MO",2,Peak,500,4999,501,1000,0,$2.987
444.0,"Columbia, MO",2,Peak,500,4999,1001,1500,0,$3.450
444.0,"Columbia, MO",2,Peak,500,4999,1501,2000,0,$3.913
444.0,"Columbia, MO",2,Peak,500,4999,2001,2500,0,$4.376
444.0,"Columbia, MO",2,Peak,500,4999,2501,3000,0,$4.839
444.0,"Columbia, MO",2,Peak,500,4999,3001,3500,0,$5.301
444.0,"Columbia, MO",2,Peak,500,4999,3501,4000,0,$5.764
444.0,"Columbia, MO",2,Peak,500,4999,4001,999999,0,$25.112
444.0,"Columbia, MO",2,Peak,5000,9999,0,250,0,$4.355
444.0,"Columbia, MO",2,Peak,5000,9999,251,500,0,$4.586
444.0,"Columbia, MO",2,Peak,5000,9999,501,1000,0,$5.049
444.0,"Columbia, MO",2,Peak,5000,9999,1001,1500,0,$5.512
444.0,"Columbia, MO",2,Peak,5000,9999,1501,2000,0,$5.975
444.0,"Columbia, MO",2,Peak,5000,9999,2001,2500,0,$6.438
444.0,"Columbia, MO",2,Peak,5000,9999,2501,3000,0,$6.900
444.0,"Columbia, MO",2,Peak,5000,9999,3001,3500,0,$7.363
444.0,"Columbia, MO",2,Peak,5000,9999,3501,4000,0,$7.826
444.0,"Columbia, MO",2,Peak,5000,9999,4001,999999,0,$27.174
444.0,"Columbia, MO",2,Peak,10000,999999,0,250,0,$10.541
444.0,"Columbia, MO",2,Peak,10000,999999,251,500,0,$10.772
444.0,"Columbia, MO",2,Peak,10000,999999,501,1000,0,$11.235
444.0,"Columbia, MO",2,Peak,10000,999999,1001,1500,0,$11.698
444.0,"Columbia, MO",2,Peak,10000,999999,1501,2000,0,$12.161
444.0,"Columbia, MO",2,Peak,10000,999999,2001,2500,0,$12.624
444.0,"Columbia, MO",2,Peak,10000,999999,2501,3000,0,$13.087
444.0,"Columbia, MO",2,Peak,10000,999999,3001,3500,0,$13.549
444.0,"Columbia, MO",2,Peak,10000,999999,3501,4000,0,$14.012
444.0,"Columbia, MO",2,Peak,10000,999999,4001,999999,0,$33.360
448.0,"Kansas City, MO",2,NonPeak,500,4999,0,250,0,$2.477
448.0,"Kansas City, MO",2,NonPeak,500,4999,251,500,0,$2.727
448.0,"Kansas City, MO",2,NonPeak,500,4999,501,1000,0,$3.228
448.0,"Kansas City, MO",2,NonPeak,500,4999,1001,1500,0,$3.728
448.0,"Kansas City, MO",2,NonPeak,500,4999,1501,2000,0,$4.228
448.0,"Kansas City, MO",2,NonPeak,500,4999,2001,2500,0,$4.728
448.0,"Kansas City, MO",2,NonPeak,500,4999,2501,3000,0,$5.228
448.0,"Kansas City, MO",2,NonPeak,500,4999,3001,3500,0,$5.728
448.0,"Kansas City, MO",2,NonPeak,500,4999,3501,4000,0,$6.228
448.0,"Kansas City, MO",2,NonPeak,500,4999,4001,999999,0,$27.132
448.0,"Kansas City, MO",2,NonPeak,5000,9999,0,250,0,$4.705
448.0,"Kansas City, MO",2,NonPeak,5000,9999,251,500,0,$4.955
448.0,"Kansas City, MO",2,NonPeak,5000,9999,501,1000,0,$5.455
448.0,"Kansas City, MO",2,NonPeak,5000,9999,1001,1500,0,$5.955
448.0,"Kansas City, MO",2,NonPeak,5000,9999,1501,2000,0,$6.455
448.0,"Kansas City, MO",2,NonPeak,5000,9999,2001,2500,0,$6.956
448.0,"Kansas City, MO",2,NonPeak,5000,9999,2501,3000,0,$7.456
448.0,"Kansas City, MO",2,NonPeak,5000,9999,3001,3500,0,$7.956
448.0,"Kansas City, MO",2,NonPeak,5000,9999,3501,4000,0,$8.456
448.0,"Kansas City, MO",2,NonPeak,5000,9999,4001,999999,0,$29.360
448.0,"Kansas City, MO",2,NonPeak,10000,999999,0,250,0,$11.389
448.0,"Kansas City, MO",2,NonPeak,10000,999999,251,500,0,$11.639
448.0,"Kansas City, MO",2,NonPeak,10000,999999,501,1000,0,$12.139
448.0,"Kansas City, MO",2,NonPeak,10000,999999,1001,1500,0,$12.639
448.0,"Kansas City, MO",2,NonPeak,10000,999999,1501,2000,0,$13.139
448.0,"Kansas City, MO",2,NonPeak,10000,999999,2001,2500,0,$13.639
448.0,"Kansas City, MO",2,NonPeak,10000,999999,2501,3000,0,$14.139
448.0,"Kansas City, MO",2,NonPeak,10000,999999,3001,3500,0,$14.640
448.0,"Kansas City, MO",2,NonPeak,10000,999999,3501,4000,0,$15.140
448.0,"Kansas City, MO",2,NonPeak,10000,999999,4001,999999,0,$36.044
448.0,"Kansas City, MO",2,Peak,500,4999,0,250,0,$2.583
448.0,"Kansas City, MO",2,Peak,500,4999,251,500,0,$2.843
448.0,"Kansas City, MO",2,Peak,500,4999,501,1000,0,$3.365
448.0,"Kansas City, MO",2,Peak,500,4999,1001,1500,0,$3.886
448.0,"Kansas City, MO",2,Peak,500,4999,1501,2000,0,$4.408
448.0,"Kansas City, MO",2,Peak,500,4999,2001,2500,0,$4.929
448.0,"Kansas City, MO",2,Peak,500,4999,2501,3000,0,$5.450
448.0,"Kansas City, MO",2,Peak,500,4999,3001,3500,0,$5.972
448.0,"Kansas City, MO",2,Peak,500,4999,3501,4000,0,$6.493
448.0,"Kansas City, MO",2,Peak,500,4999,4001,999999,0,$28.287
448.0,"Kansas City, MO",2,Peak,5000,9999,0,250,0,$4.905
448.0,"Kansas City, MO",2,Peak,5000,9999,251,500,0,$5.166
448.0,"Kansas City, MO",2,Peak,5000,9999,501,1000,0,$5.687
448.0,"Kansas City, MO",2,Peak,5000,9999,1001,1500,0,$6.209
448.0,"Kansas City, MO",2,Peak,5000,9999,1501,2000,0,$6.730
448.0,"Kansas City, MO",2,Peak,5000,9999,2001,2500,0,$7.252
448.0,"Kansas City, MO",2,Peak,5000,9999,2501,3000,0,$7.773
448.0,"Kansas City, MO",2,Peak,5000,9999,3001,3500,0,$8.294
448.0,"Kansas City, MO",2,Peak,5000,9999,3501,4000,0,$8.816
448.0,"Kansas City, MO",2,Peak,5000,9999,4001,999999,0,$30.610
448.0,"Kansas City, MO",2,Peak,10000,999999,0,250,0,$11.874
448.0,"Kansas City, MO",2,Peak,10000,999999,251,500,0,$12.134
448.0,"Kansas City, MO",2,Peak,10000,999999,501,1000,0,$12.656
448.0,"Kansas City, MO",2,Peak,10000,999999,1001,1500,0,$13.177
448.0,"Kansas City, MO",2,Peak,10000,999999,1501,2000,0,$13.698
448.0,"Kansas City, MO",2,Peak,10000,999999,2001,2500,0,$14.220
448.0,"Kansas City, MO",2,Peak,10000,999999,2501,3000,0,$14.741
448.0,"Kansas City, MO",2,Peak,10000,999999,3001,3500,0,$15.263
448.0,"Kansas City, MO",2,Peak,10000,999999,3501,4000,0,$15.784
448.0,"Kansas City, MO",2,Peak,10000,999999,4001,999999,0,$37.578
452.0,"Springfield, MO",1,NonPeak,500,4999,0,250,0,$2.477
452.0,"Springfield, MO",1,NonPeak,500,4999,251,500,0,$2.727
452.0,"Springfield, MO",1,NonPeak,500,4999,501,1000,0,$3.228
452.0,"Springfield, MO",1,NonPeak,500,4999,1001,1500,0,$3.728
452.0,"Springfield, MO",1,NonPeak,500,4999,1501,2000,0,$4.228
452.0,"Springfield, MO",1,NonPeak,500,4999,2001,2500,0,$4.728
452.0,"Springfield, MO",1,NonPeak,500,4999,2501,3000,0,$5.228
452.0,"Springfield, MO",1,NonPeak,500,4999,3001,3500,0,$5.728
452.0,"Springfield, MO",1,NonPeak,500,4999,3501,4000,0,$6.228
452.0,"Springfield, MO",1,NonPeak,500,4999,4001,999999,0,$27.132
452.0,"Springfield, MO",1,NonPeak,5000,9999,0,250,0,$4.705
452.0,"Springfield, MO",1,NonPeak,5000,9999,251,500,0,$4.955
452.0,"Springfield, MO",1,NonPeak,5000,9999,501,1000,0,$5.455
452.0,"Springfield, MO",1,NonPeak,5000,9999,1001,1500,0,$5.955
452.0,"Springfield, MO",1,NonPeak,5000,9999,1501,2000,0,$6.455
452.0,"Springfield, MO",1,NonPeak,5000,9999,2001,2500,0,$6.956
452.0,"Springfield, MO",1,NonPeak,5000,9999,2501,3000,0,$7.456
452.0,"Springfield, MO",1,NonPeak,5000,9999,3001,3500,0,$7.956
452.0,"Springfield, MO",1,NonPeak,5000,9999,3501,4000,0,$8.456
452.0,"Springfield, MO",1,NonPeak,5000,9999,4001,999999,0,$29.360
452.0,"Springfield, MO",1,NonPeak,10000,999999,0,250,0,$11.389
452.0,"Springfield, MO",1,NonPeak,10000,999999,251,500,0,$11.639
452.0,"Springfield, MO",1,NonPeak,10000,999999,501,1000,0,$12.139
452.0,"Springfield, MO",1,NonPeak,10000,999999,1001,1500,0,$12.639
452.0,"Springfield, MO",1,NonPeak,10000,999999,1501,2000,0,$13.139
452.0,"Springfield, MO",1,NonPeak,10000,999999,2001,2500,0,$13.639
452.0,"Springfield, MO",1,NonPeak,10000,999999,2501,3000,0,$14.139
452.0,"Springfield, MO",1,NonPeak,10000,999999,3001,3500,0,$14.640
452.0,"Springfield, MO",1,NonPeak,10000,999999,3501,4000,0,$15.140
452.0,"Springfield, MO",1,NonPeak,10000,999999,4001,999999,0,$36.044
452.0,"Springfield, MO",1,Peak,500,4999,0,250,0,$2.583
452.0,"Springfield, MO",1,Peak,500,4999,251,500,0,$2.843
452.0,"Springfield, MO",1,Peak,500,4999,501,1000,0,$3.365
452.0,"Springfield, MO",1,Peak,500,4999,1001,1500,0,$3.886
452.0,"Springfield, MO",1,Peak,500,4999,1501,2000,0,$4.408
452.0,"Springfield, MO",1,Peak,500,4999,2001,2500,0,$4.929
452.0,"Springfield, MO",1,Peak,500,4999,2501,3000,0,$5.450
452.0,"Springfield, MO",1,Peak,500,4999,3001,3500,0,$5.972
452.0,"Springfield, MO",1,Peak,500,4999,3501,4000,0,$6.493
452.0,"Springfield, MO",1,Peak,500,4999,4001,999999,0,$28.287
452.0,"Springfield, MO",1,Peak,5000,9999,0,250,0,$4.905
452.0,"Springfield, MO",1,Peak,5000,9999,251,500,0,$5.166
452.0,"Springfield, MO",1,Peak,5000,9999,501,1000,0,$5.687
452.0,"Springfield, MO",1,Peak,5000,9999,1001,1500,0,$6.209
452.0,"Springfield, MO",1,Peak,5000,9999,1501,2000,0,$6.730
452.0,"Springfield, MO",1,Peak,5000,9999,2001,2500,0,$7.252
452.0,"Springfield, MO",1,Peak,5000,9999,2501,3000,0,$7.773
452.0,"Springfield, MO",1,Peak,5000,9999,3001,3500,0,$8.294
452.0,"Springfield, MO",1,Peak,5000,9999,3501,4000,0,$8.816
452.0,"Springfield, MO",1,Peak,5000,9999,4001,999999,0,$30.610
452.0,"Springfield, MO",1,Peak,10000,999999,0,250,0,$11.874
452.0,"Springfield, MO",1,Peak,10000,999999,251,500,0,$12.134
452.0,"Springfield, MO",1,Peak,10000,999999,501,1000,0,$12.656
452.0,"Springfield, MO",1,Peak,10000,999999,1001,1500,0,$13.177
452.0,"Springfield, MO",1,Peak,10000,999999,1501,2000,0,$13.698
452.0,"Springfield, MO",1,Peak,10000,999999,2001,2500,0,$14.220
452.0,"Springfield, MO",1,Peak,10000,999999,2501,3000,0,$14.741
452.0,"Springfield, MO",1,Peak,10000,999999,3001,3500,0,$15.263
452.0,"Springfield, MO",1,Peak,10000,999999,3501,4000,0,$15.784
452.0,"Springfield, MO",1,Peak,10000,999999,4001,999999,0,$37.578
456.0,"St. Louis, MO",2,NonPeak,500,4999,0,250,0,$1.845
456.0,"St. Louis, MO",2,NonPeak,500,4999,251,500,0,$2.031
456.0,"St. Louis, MO",2,NonPeak,500,4999,501,1000,0,$2.403
456.0,"St. Louis, MO",2,NonPeak,500,4999,1001,1500,0,$2.776
456.0,"St. Louis, MO",2,NonPeak,500,4999,1501,2000,0,$3.148
456.0,"St. Louis, MO",2,NonPeak,500,4999,2001,2500,0,$3.521
456.0,"St. Louis, MO",2,NonPeak,500,4999,2501,3000,0,$3.893
456.0,"St. Louis, MO",2,NonPeak,500,4999,3001,3500,0,$4.265
456.0,"St. Louis, MO",2,NonPeak,500,4999,3501,4000,0,$4.638
456.0,"St. Louis, MO",2,NonPeak,500,4999,4001,999999,0,$20.205
456.0,"St. Louis, MO",2,NonPeak,5000,9999,0,250,0,$3.504
456.0,"St. Louis, MO",2,NonPeak,5000,9999,251,500,0,$3.690
456.0,"St. Louis, MO",2,NonPeak,5000,9999,501,1000,0,$4.062
456.0,"St. Louis, MO",2,NonPeak,5000,9999,1001,1500,0,$4.435
456.0,"St. Louis, MO",2,NonPeak,5000,9999,1501,2000,0,$4.807
456.0,"St. Louis, MO",2,NonPeak,5000,9999,2001,2500,0,$5.180
456.0,"St. Louis, MO",2,NonPeak,5000,9999,2501,3000,0,$5.552
456.0,"St. Louis, MO",2,NonPeak,5000,9999,3001,3500,0,$5.924
456.0,"St. Louis, MO",2,NonPeak,5000,9999,3501,4000,0,$6.297
456.0,"St. Louis, MO",2,NonPeak,5000,9999,4001,999999,0,$21.864
456.0,"St. Louis, MO",2,NonPeak,10000,999999,0,250,0,$8.481
456.0,"St. Louis, MO",2,NonPeak,10000,999999,251,500,0,$8.667
456.0,"St. Louis, MO",2,NonPeak,10000,999999,501,1000,0,$9.040
456.0,"St. Louis, MO",2,NonPeak,10000,999999,1001,1500,0,$9.412
456.0,"St. Louis, MO",2,NonPeak,10000,999999,1501,2000,0,$9.785
456.0,"St. Louis, MO",2,NonPeak,10000,999999,2001,2500,0,$10.157
456.0,"St. Louis, MO",2,NonPeak,10000,999999,2501,3000,0,$10.529
456.0,"St. Louis, MO",2,NonPeak,10000,999999,3001,3500,0,$10.902
456.0,"St. Louis, MO",2,NonPeak,10000,999999,3501,4000,0,$11.274
456.0,"St. Louis, MO",2,NonPeak,10000,999999,4001,999999,0,$26.841
456.0,"St. Louis, MO",2,Peak,500,4999,0,250,0,$2.003
456.0,"St. Louis, MO",2,Peak,500,4999,251,500,0,$2.205
456.0,"St. Louis, MO",2,Peak,500,4999,501,1000,0,$2.609
456.0,"St. Louis, MO",2,Peak,500,4999,1001,1500,0,$3.014
456.0,"St. Louis, MO",2,Peak,500,4999,1501,2000,0,$3.418
456.0,"St. Louis, MO",2,Peak,500,4999,2001,2500,0,$3.822
456.0,"St. Louis, MO",2,Peak,500,4999,2501,3000,0,$4.227
456.0,"St. Louis, MO",2,Peak,500,4999,3001,3500,0,$4.631
456.0,"St. Louis, MO",2,Peak,500,4999,3501,4000,0,$5.035
456.0,"St. Louis, MO",2,Peak,500,4999,4001,999999,0,$21.937
456.0,"St. Louis, MO",2,Peak,5000,9999,0,250,0,$3.804
456.0,"St. Louis, MO",2,Peak,5000,9999,251,500,0,$4.006
456.0,"St. Louis, MO",2,Peak,5000,9999,501,1000,0,$4.411
456.0,"St. Louis, MO",2,Peak,5000,9999,1001,1500,0,$4.815
456.0,"St. Louis, MO",2,Peak,5000,9999,1501,2000,0,$5.219
456.0,"St. Louis, MO",2,Peak,5000,9999,2001,2500,0,$5.624
456.0,"St. Louis, MO",2,Peak,5000,9999,2501,3000,0,$6.028
456.0,"St. Louis, MO",2,Peak,5000,9999,3001,3500,0,$6.432
456.0,"St. Louis, MO",2,Peak,5000,9999,3501,4000,0,$6.837
456.0,"St. Louis, MO",2,Peak,5000,9999,4001,999999,0,$23.738
456.0,"St. Louis, MO",2,Peak,10000,999999,0,250,0,$9.208
456.0,"St. Louis, MO",2,Peak,10000,999999,251,500,0,$9.410
456.0,"St. Louis, MO",2,Peak,10000,999999,501,1000,0,$9.815
456.0,"St. Louis, MO",2,Peak,10000,999999,1001,1500,0,$10.219
456.0,"St. Louis, MO",2,Peak,10000,999999,1501,2000,0,$10.623
456.0,"St. Louis, MO",2,Peak,10000,999999,2001,2500,0,$11.028
456.0,"St. Louis, MO",2,Peak,10000,999999,2501,3000,0,$11.432
456.0,"St. Louis, MO",2,Peak,10000,999999,3001,3500,0,$11.836
456.0,"St. Louis, MO",2,Peak,10000,999999,3501,4000,0,$12.241
456.0,"St. Louis, MO",2,Peak,10000,999999,4001,999999,0,$29.142
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,0,250,0,$2.477
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,251,500,0,$2.727
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,501,1000,0,$3.228
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,1001,1500,0,$3.728
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,1501,2000,0,$4.228
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,2001,2500,0,$4.728
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,2501,3000,0,$5.228
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,3001,3500,0,$5.728
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,3501,4000,0,$6.228
457.0,"St. Louis, MO Metro",2,NonPeak,500,4999,4001,999999,0,$27.132
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,0,250,0,$4.705
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,251,500,0,$4.955
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,501,1000,0,$5.455
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,1001,1500,0,$5.955
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,1501,2000,0,$6.455
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,2001,2500,0,$6.956
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,2501,3000,0,$7.456
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,3001,3500,0,$7.956
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,3501,4000,0,$8.456
457.0,"St. Louis, MO Metro",2,NonPeak,5000,9999,4001,999999,0,$29.360
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,0,250,0,$11.389
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,251,500,0,$11.639
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,501,1000,0,$12.139
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,1001,1500,0,$12.639
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,1501,2000,0,$13.139
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,2001,2500,0,$13.639
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,2501,3000,0,$14.139
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,3001,3500,0,$14.640
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,3501,4000,0,$15.140
457.0,"St. Louis, MO Metro",2,NonPeak,10000,999999,4001,999999,0,$36.044
457.0,"St. Louis, MO Metro",2,Peak,500,4999,0,250,0,$2.583
457.0,"St. Louis, MO Metro",2,Peak,500,4999,251,500,0,$2.843
457.0,"St. Louis, MO Metro",2,Peak,500,4999,501,1000,0,$3.365
457.0,"St. Louis, MO Metro",2,Peak,500,4999,1001,1500,0,$3.886
457.0,"St. Louis, MO Metro",2,Peak,500,4999,1501,2000,0,$4.408
457.0,"St. Louis, MO Metro",2,Peak,500,4999,2001,2500,0,$4.929
457.0,"St. Louis, MO Metro",2,Peak,500,4999,2501,3000,0,$5.450
457.0,"St. Louis, MO Metro",2,Peak,500,4999,3001,3500,0,$5.972
457.0,"St. Louis, MO Metro",2,Peak,500,4999,3501,4000,0,$6.493
457.0,"St. Louis, MO Metro",2,Peak,500,4999,4001,999999,0,$28.287
457.0,"St. Louis, MO Metro",2,Peak,5000,9999,0,250,0,$4.905
457.0,"St. Louis, MO Metro",2,Peak,5000,9999,251,500,0,$5.166
