origin_id,origin_area,destination_id,destination_area,move_type,season,hhg_price,ub_price
NSRA4,Mexico & Central America,US27,West Virginia,NSRA to CONUS,NonPeak,$27.63,$44.58
NSRA4,Mexico & Central America,US27,West Virginia,NSRA to CONUS,Peak,$32.60,$52.60
NSRA4,Mexico & Central America,US28,Kentucky,NSRA to CONUS,NonPeak,$29.28,$43.94
NSRA4,Mexico & Central America,US28,Kentucky,NSRA to CONUS,Peak,$34.55,$51.85
NSRA4,Mexico & Central America,US30,Michigan,NSRA to CONUS,NonPeak,$30.90,$33.70
NSRA4,Mexico & Central America,US30,Michigan,NSRA to CONUS,Peak,$36.46,$39.77
NSRA4,Mexico & Central America,US32,Wisconsin,NSRA to CONUS,NonPeak,$10.35,$31.29
NSRA4,Mexico & Central America,US32,Wisconsin,NSRA to CONUS,Peak,$12.21,$36.92
NSRA4,Mexico & Central America,US34,Ohio,NSRA to CONUS,NonPeak,$10.83,$44.05
NSRA4,Mexico & Central America,US34,Ohio,NSRA to CONUS,Peak,$12.78,$51.98
NSRA4,Mexico & Central America,US36,Indiana,NSRA to CONUS,NonPeak,$11.35,$33.75
NSRA4,Mexico & Central America,US36,Indiana,NSRA to CONUS,Peak,$13.39,$39.82
NSRA4,Mexico & Central America,US38,Illinois,NSRA to CONUS,NonPeak,$11.82,$31.40
NSRA4,Mexico & Central America,US38,Illinois,NSRA to CONUS,Peak,$13.95,$37.05
NSRA4,Mexico & Central America,US40,North Carolina,NSRA to CONUS,NonPeak,$8.88,$44.17
NSRA4,Mexico & Central America,US40,North Carolina,NSRA to CONUS,Peak,$10.48,$52.12
NSRA4,Mexico & Central America,US42,Tennessee,NSRA to CONUS,NonPeak,$9.31,$16.89
NSRA4,Mexico & Central America,US42,Tennessee,NSRA to CONUS,Peak,$10.99,$19.93
NSRA4,Mexico & Central America,US44,South Carolina,NSRA to CONUS,NonPeak,$9.77,$11.66
NSRA4,Mexico & Central America,US44,South Carolina,NSRA to CONUS,Peak,$11.53,$13.76
NSRA4,Mexico & Central America,US45,Georgia,NSRA to CONUS,NonPeak,$10.21,$10.16
NSRA4,Mexico & Central America,US45,Georgia,NSRA to CONUS,Peak,$12.05,$11.99
NSRA4,Mexico & Central America,US47,Alabama,NSRA to CONUS,NonPeak,$10.65,$16.98
NSRA4,Mexico & Central America,US47,Alabama,NSRA to CONUS,Peak,$12.57,$20.04
NSRA4,Mexico & Central America,US48,Mississippi,NSRA to CONUS,NonPeak,$51.01,$11.75
NSRA4,Mexico & Central America,US48,Mississippi,NSRA to CONUS,Peak,$60.19,$13.86
NSRA4,Mexico & Central America,US49,Florida-North,NSRA to CONUS,NonPeak,$51.21,$10.25
NSRA4,Mexico & Central America,US49,Florida-North,NSRA to CONUS,Peak,$60.43,$12.09
NSRA4,Mexico & Central America,US4964400,Florida-South,NSRA to CONUS,NonPeak,$51.55,$17.11
NSRA4,Mexico & Central America,US4964400,Florida-South,NSRA to CONUS,Peak,$60.83,$20.19
NSRA4,Mexico & Central America,US4965500,Florida Keys,NSRA to CONUS,NonPeak,$51.72,$11.86
NSRA4,Mexico & Central America,US4965500,Florida Keys,NSRA to CONUS,Peak,$61.03,$13.99
NSRA4,Mexico & Central America,US50,Minnesota,NSRA to CONUS,NonPeak,$51.29,$10.37
NSRA4,Mexico & Central America,US50,Minnesota,NSRA to CONUS,Peak,$60.52,$12.24
NSRA4,Mexico & Central America,US51,North Dakota,NSRA to CONUS,NonPeak,$47.93,$17.17
NSRA4,Mexico & Central America,US51,North Dakota,NSRA to CONUS,Peak,$56.56,$20.26
NSRA4,Mexico & Central America,US52,South Dakota,NSRA to CONUS,NonPeak,$47.42,$10.50
NSRA4,Mexico & Central America,US52,South Dakota,NSRA to CONUS,Peak,$55.96,$12.39
NSRA4,Mexico & Central America,US53,Iowa,NSRA to CONUS,NonPeak,$48.21,$17.59
NSRA4,Mexico & Central America,US53,Iowa,NSRA to CONUS,Peak,$56.89,$20.76
NSRA4,Mexico & Central America,US55,Nebraska,NSRA to CONUS,NonPeak,$48.49,$12.03
NSRA4,Mexico & Central America,US55,Nebraska,NSRA to CONUS,Peak,$57.22,$14.20
NSRA4,Mexico & Central America,US56,Missouri,NSRA to CONUS,NonPeak,$48.72,$12.66
NSRA4,Mexico & Central America,US56,Missouri,NSRA to CONUS,Peak,$57.49,$14.94
NSRA4,Mexico & Central America,US58,Kansas,NSRA to CONUS,NonPeak,$71.44,$61.92
NSRA4,Mexico & Central America,US58,Kansas,NSRA to CONUS,Peak,$84.30,$73.07
NSRA4,Mexico & Central America,US60,Arkansas,NSRA to CONUS,NonPeak,$71.61,$47.93
NSRA4,Mexico & Central America,US60,Arkansas,NSRA to CONUS,Peak,$84.50,$56.56
NSRA4,Mexico & Central America,US62,Oklahoma,NSRA to CONUS,NonPeak,$71.89,$44.58
NSRA4,Mexico & Central America,US62,Oklahoma,NSRA to CONUS,Peak,$84.83,$52.60
NSRA4,Mexico & Central America,US64,Louisiana,NSRA to CONUS,NonPeak,$72.68,$61.80
NSRA4,Mexico & Central America,US64,Louisiana,NSRA to CONUS,Peak,$85.76,$72.92
NSRA4,Mexico & Central America,US66,Texas-North,NSRA to CONUS,NonPeak,$15.28,$47.76
NSRA4,Mexico & Central America,US66,Texas-North,NSRA to CONUS,Peak,$18.03,$56.36
NSRA4,Mexico & Central America,US68,Texas-South,NSRA to CONUS,NonPeak,$16.05,$44.24
NSRA4,Mexico & Central America,US68,Texas-South,NSRA to CONUS,Peak,$18.94,$52.20
NSRA4,Mexico & Central America,US70,Montana,NSRA to CONUS,NonPeak,$16.80,$61.92
NSRA4,Mexico & Central America,US70,Montana,NSRA to CONUS,Peak,$19.82,$73.07
NSRA4,Mexico & Central America,US72,Wyoming,NSRA to CONUS,NonPeak,$17.57,$47.93
NSRA4,Mexico & Central America,US72,Wyoming,NSRA to CONUS,Peak,$20.73,$56.56
NSRA4,Mexico & Central America,US74,Colorado,NSRA to CONUS,NonPeak,$18.33,$44.58
NSRA4,Mexico & Central America,US74,Colorado,NSRA to CONUS,Peak,$21.63,$52.60
NSRA4,Mexico & Central America,US76,Utah,NSRA to CONUS,NonPeak,$24.38,$61.80
NSRA4,Mexico & Central America,US76,Utah,NSRA to CONUS,Peak,$28.77,$72.92
NSRA4,Mexico & Central America,US77,New Mexico,NSRA to CONUS,NonPeak,$16.00,$47.76
NSRA4,Mexico & Central America,US77,New Mexico,NSRA to CONUS,Peak,$18.88,$56.36
NSRA4,Mexico & Central America,US79,Arizona,NSRA to CONUS,NonPeak,$27.63,$44.24
NSRA4,Mexico & Central America,US79,Arizona,NSRA to CONUS,Peak,$32.60,$52.20
NSRA4,Mexico & Central America,US83,Idaho,NSRA to CONUS,NonPeak,$29.28,$61.92
NSRA4,Mexico & Central America,US83,Idaho,NSRA to CONUS,Peak,$34.55,$73.07
NSRA4,Mexico & Central America,US84,Washington,NSRA to CONUS,NonPeak,$30.90,$47.93
NSRA4,Mexico & Central America,US84,Washington,NSRA to CONUS,Peak,$36.46,$56.56
NSRA4,Mexico & Central America,US85,Oregon,NSRA to CONUS,NonPeak,$10.35,$44.58
NSRA4,Mexico & Central America,US85,Oregon,NSRA to CONUS,Peak,$12.21,$52.60
NSRA4,Mexico & Central America,US86,Nevada,NSRA to CONUS,NonPeak,$10.83,$43.94
NSRA4,Mexico & Central America,US86,Nevada,NSRA to CONUS,Peak,$12.78,$51.85
NSRA4,Mexico & Central America,US87,California-North,NSRA to CONUS,NonPeak,$11.35,$33.70
NSRA4,Mexico & Central America,US87,California-North,NSRA to CONUS,Peak,$13.39,$39.77
NSRA4,Mexico & Central America,US88,California-South,NSRA to CONUS,NonPeak,$11.82,$31.29
NSRA4,Mexico & Central America,US88,California-South,NSRA to CONUS,Peak,$13.95,$36.92
NSRA5,Caribbean Islands,US11,Maine,NSRA to CONUS,NonPeak,$8.88,$44.05
NSRA5,Caribbean Islands,US11,Maine,NSRA to CONUS,Peak,$10.48,$51.98
NSRA5,Caribbean Islands,US12,New Hampshire,NSRA to CONUS,NonPeak,$9.31,$33.75
NSRA5,Caribbean Islands,US12,New Hampshire,NSRA to CONUS,Peak,$10.99,$39.82
NSRA5,Caribbean Islands,US13,Vermont,NSRA to CONUS,NonPeak,$9.77,$31.40
NSRA5,Caribbean Islands,US13,Vermont,NSRA to CONUS,Peak,$11.53,$37.05
NSRA5,Caribbean Islands,US14,Massachusetts,NSRA to CONUS,NonPeak,$10.21,$44.17
NSRA5,Caribbean Islands,US14,Massachusetts,NSRA to CONUS,Peak,$12.05,$52.12
NSRA5,Caribbean Islands,US15,Rhode Island,NSRA to CONUS,NonPeak,$10.65,$16.89
NSRA5,Caribbean Islands,US15,Rhode Island,NSRA to CONUS,Peak,$12.57,$19.93
NSRA5,Caribbean Islands,US16,Connecticut,NSRA to CONUS,NonPeak,$51.01,$11.66
NSRA5,Caribbean Islands,US16,Connecticut,NSRA to CONUS,Peak,$60.19,$13.76
NSRA5,Caribbean Islands,US17,New York,NSRA to CONUS,NonPeak,$51.21,$10.16
NSRA5,Caribbean Islands,US17,New York,NSRA to CONUS,Peak,$60.43,$11.99
NSRA5,Caribbean Islands,US19,New Jersey,NSRA to CONUS,NonPeak,$51.55,$16.98
NSRA5,Caribbean Islands,US19,New Jersey,NSRA to CONUS,Peak,$60.83,$20.04
NSRA5,Caribbean Islands,US20,Pennsylvania,NSRA to CONUS,NonPeak,$51.72,$11.75
NSRA5,Caribbean Islands,US20,Pennsylvania,NSRA to CONUS,Peak,$61.03,$13.86
NSRA5,Caribbean Islands,US22,Delaware,NSRA to CONUS,NonPeak,$51.29,$10.25
NSRA5,Caribbean Islands,US22,Delaware,NSRA to CONUS,Peak,$60.52,$12.09
NSRA5,Caribbean Islands,US23,Maryland,NSRA to CONUS,NonPeak,$47.93,$17.11
NSRA5,Caribbean Islands,US23,Maryland,NSRA to CONUS,Peak,$56.56,$20.19
NSRA5,Caribbean Islands,US24,District Of Columbia,NSRA to CONUS,NonPeak,$47.42,$11.86
NSRA5,Caribbean Islands,US24,District Of Columbia,NSRA to CONUS,Peak,$55.96,$13.99
NSRA5,Caribbean Islands,US25,Virginia,NSRA to CONUS,NonPeak,$48.21,$10.37
NSRA5,Caribbean Islands,US25,Virginia,NSRA to CONUS,Peak,$56.89,$12.24
NSRA5,Caribbean Islands,US27,West Virginia,NSRA to CONUS,NonPeak,$48.49,$17.17
NSRA5,Caribbean Islands,US27,West Virginia,NSRA to CONUS,Peak,$57.22,$20.26
NSRA5,Caribbean Islands,US28,Kentucky,NSRA to CONUS,NonPeak,$48.72,$10.50
NSRA5,Caribbean Islands,US28,Kentucky,NSRA to CONUS,Peak,$57.49,$12.39
NSRA5,Caribbean Islands,US30,Michigan,NSRA to CONUS,NonPeak,$71.44,$17.59
NSRA5,Caribbean Islands,US30,Michigan,NSRA to CONUS,Peak,$84.30,$20.76
NSRA5,Caribbean Islands,US32,Wisconsin,NSRA to CONUS,NonPeak,$71.61,$12.03
NSRA5,Caribbean Islands,US32,Wisconsin,NSRA to CONUS,Peak,$84.50,$14.20
NSRA5,Caribbean Islands,US34,Ohio,NSRA to CONUS,NonPeak,$71.89,$12.66
NSRA5,Caribbean Islands,US34,Ohio,NSRA to CONUS,Peak,$84.83,$14.94
NSRA5,Caribbean Islands,US36,Indiana,NSRA to CONUS,NonPeak,$72.68,$61.92
NSRA5,Caribbean Islands,US36,Indiana,NSRA to CONUS,Peak,$85.76,$73.07
NSRA5,Caribbean Islands,US38,Illinois,NSRA to CONUS,NonPeak,$15.28,$47.93
NSRA5,Caribbean Islands,US38,Illinois,NSRA to CONUS,Peak,$18.03,$56.56
NSRA5,Caribbean Islands,US40,North Carolina,NSRA to CONUS,NonPeak,$16.05,$44.58
NSRA5,Caribbean Islands,US40,North Carolina,NSRA to CONUS,Peak,$18.94,$52.60
NSRA5,Caribbean Islands,US42,Tennessee,NSRA to CONUS,NonPeak,$16.80,$61.80
NSRA5,Caribbean Islands,US42,Tennessee,NSRA to CONUS,Peak,$19.82,$72.92
NSRA5,Caribbean Islands,US44,South Carolina,NSRA to CONUS,NonPeak,$17.57,$47.76
NSRA5,Caribbean Islands,US44,South Carolina,NSRA to CONUS,Peak,$20.73,$56.36
NSRA5,Caribbean Islands,US45,Georgia,NSRA to CONUS,NonPeak,$18.33,$44.24
NSRA5,Caribbean Islands,US45,Georgia,NSRA to CONUS,Peak,$21.63,$52.20
NSRA5,Caribbean Islands,US47,Alabama,NSRA to CONUS,NonPeak,$24.38,$61.92
NSRA5,Caribbean Islands,US47,Alabama,NSRA to CONUS,Peak,$28.77,$73.07
NSRA5,Caribbean Islands,US48,Mississippi,NSRA to CONUS,NonPeak,$16.00,$47.93
NSRA5,Caribbean Islands,US48,Mississippi,NSRA to CONUS,Peak,$18.88,$56.56
NSRA5,Caribbean Islands,US49,Florida-North,NSRA to CONUS,NonPeak,$27.63,$44.58
NSRA5,Caribbean Islands,US49,Florida-North,NSRA to CONUS,Peak,$32.60,$52.60
NSRA5,Caribbean Islands,US4964400,Florida-South,NSRA to CONUS,NonPeak,$29.28,$61.80
NSRA5,Caribbean Islands,US4964400,Florida-South,NSRA to CONUS,Peak,$34.55,$72.92
NSRA5,Caribbean Islands,US4965500,Florida Keys,NSRA to CONUS,NonPeak,$30.90,$47.76
NSRA5,Caribbean Islands,US4965500,Florida Keys,NSRA to CONUS,Peak,$36.46,$56.36
NSRA5,Caribbean Islands,US50,Minnesota,NSRA to CONUS,NonPeak,$10.35,$44.24
NSRA5,Caribbean Islands,US50,Minnesota,NSRA to CONUS,Peak,$12.21,$52.20
NSRA5,Caribbean Islands,US51,North Dakota,NSRA to CONUS,NonPeak,$10.83,$61.92
NSRA5,Caribbean Islands,US51,North Dakota,NSRA to CONUS,Peak,$12.78,$73.07
NSRA5,Caribbean Islands,US52,South Dakota,NSRA to CONUS,NonPeak,$11.35,$47.93
NSRA5,Caribbean Islands,US52,South Dakota,NSRA to CONUS,Peak,$13.39,$56.56
NSRA5,Caribbean Islands,US53,Iowa,NSRA to CONUS,NonPeak,$11.82,$44.58
NSRA5,Caribbean Islands,US53,Iowa,NSRA to CONUS,Peak,$13.95,$52.60
NSRA5,Caribbean Islands,US55,Nebraska,NSRA to CONUS,NonPeak,$8.88,$43.94
NSRA5,Caribbean Islands,US55,Nebraska,NSRA to CONUS,Peak,$10.48,$51.85
NSRA5,Caribbean Islands,US56,Missouri,NSRA to CONUS,NonPeak,$9.31,$33.70
NSRA5,Caribbean Islands,US56,Missouri,NSRA to CONUS,Peak,$10.99,$39.77
NSRA5,Caribbean Islands,US58,Kansas,NSRA to CONUS,NonPeak,$9.77,$31.29
NSRA5,Caribbean Islands,US58,Kansas,NSRA to CONUS,Peak,$11.53,$36.92
NSRA5,Caribbean Islands,US60,Arkansas,NSRA to CONUS,NonPeak,$10.21,$44.05
NSRA5,Caribbean Islands,US60,Arkansas,NSRA to CONUS,Peak,$12.05,$51.98
NSRA5,Caribbean Islands,US62,Oklahoma,NSRA to CONUS,NonPeak,$10.65,$33.75
NSRA5,Caribbean Islands,US62,Oklahoma,NSRA to CONUS,Peak,$12.57,$39.82
NSRA5,Caribbean Islands,US64,Louisiana,NSRA to CONUS,NonPeak,$51.01,$31.40
NSRA5,Caribbean Islands,US64,Louisiana,NSRA to CONUS,Peak,$60.19,$37.05
NSRA5,Caribbean Islands,US66,Texas-North,NSRA to CONUS,NonPeak,$51.21,$44.17
NSRA5,Caribbean Islands,US66,Texas-North,NSRA to CONUS,Peak,$60.43,$52.12
NSRA5,Caribbean Islands,US68,Texas-South,NSRA to CONUS,NonPeak,$51.55,$16.89
NSRA5,Caribbean Islands,US68,Texas-South,NSRA to CONUS,Peak,$60.83,$19.93
NSRA5,Caribbean Islands,US70,Montana,NSRA to CONUS,NonPeak,$51.72,$11.66
NSRA5,Caribbean Islands,US70,Montana,NSRA to CONUS,Peak,$61.03,$13.76
NSRA5,Caribbean Islands,US72,Wyoming,NSRA to CONUS,NonPeak,$51.29,$10.16
NSRA5,Caribbean Islands,US72,Wyoming,NSRA to CONUS,Peak,$60.52,$11.99
NSRA5,Caribbean Islands,US74,Colorado,NSRA to CONUS,NonPeak,$47.93,$16.98
NSRA5,Caribbean Islands,US74,Colorado,NSRA to CONUS,Peak,$56.56,$20.04
NSRA5,Caribbean Islands,US76,Utah,NSRA to CONUS,NonPeak,$47.42,$11.75
NSRA5,Caribbean Islands,US76,Utah,NSRA to CONUS,Peak,$55.96,$13.86
NSRA5,Caribbean Islands,US77,New Mexico,NSRA to CONUS,NonPeak,$48.21,$10.25
NSRA5,Caribbean Islands,US77,New Mexico,NSRA to CONUS,Peak,$56.89,$12.09
NSRA5,Caribbean Islands,US79,Arizona,NSRA to CONUS,NonPeak,$48.49,$17.11
NSRA5,Caribbean Islands,US79,Arizona,NSRA to CONUS,Peak,$57.22,$20.19
NSRA5,Caribbean Islands,US83,Idaho,NSRA to CONUS,NonPeak,$48.72,$11.86
NSRA5,Caribbean Islands,US83,Idaho,NSRA to CONUS,Peak,$57.49,$13.99
NSRA5,Caribbean Islands,US84,Washington,NSRA to CONUS,NonPeak,$71.44,$10.37
NSRA5,Caribbean Islands,US84,Washington,NSRA to CONUS,Peak,$84.30,$12.24
NSRA5,Caribbean Islands,US85,Oregon,NSRA to CONUS,NonPeak,$71.61,$17.17
NSRA5,Caribbean Islands,US85,Oregon,NSRA to CONUS,Peak,$84.50,$20.26
NSRA5,Caribbean Islands,US86,Nevada,NSRA to CONUS,NonPeak,$71.89,$10.50
NSRA5,Caribbean Islands,US86,Nevada,NSRA to CONUS,Peak,$84.83,$12.39
NSRA5,Caribbean Islands,US87,California-North,NSRA to CONUS,NonPeak,$72.68,$17.59
NSRA5,Caribbean Islands,US87,California-North,NSRA to CONUS,Peak,$85.76,$20.76
NSRA5,Caribbean Islands,US88,California-South,NSRA to CONUS,NonPeak,$15.28,$12.03
NSRA5,Caribbean Islands,US88,California-South,NSRA to CONUS,Peak,$18.03,$14.20
NSRA6,South America,US11,Maine,NSRA to CONUS,NonPeak,$16.05,$12.66
NSRA6,South America,US11,Maine,NSRA to CONUS,Peak,$18.94,$14.94
NSRA6,South America,US12,New Hampshire,NSRA to CONUS,NonPeak,$16.80,$61.92
NSRA6,South America,US12,New Hampshire,NSRA to CONUS,Peak,$19.82,$73.07
NSRA6,South America,US13,Vermont,NSRA to CONUS,NonPeak,$17.57,$47.93
NSRA6,South America,US13,Vermont,NSRA to CONUS,Peak,$20.73,$56.56
NSRA6,South America,US14,Massachusetts,NSRA to CONUS,NonPeak,$18.33,$44.58
NSRA6,South America,US14,Massachusetts,NSRA to CONUS,Peak,$21.63,$52.60
NSRA6,South America,US15,Rhode Island,NSRA to CONUS,NonPeak,$24.38,$61.80
NSRA6,South America,US15,Rhode Island,NSRA to CONUS,Peak,$28.77,$72.92
NSRA6,South America,US16,Connecticut,NSRA to CONUS,NonPeak,$16.00,$47.76
NSRA6,South America,US16,Connecticut,NSRA to CONUS,Peak,$18.88,$56.36
NSRA6,South America,US17,New York,NSRA to CONUS,NonPeak,$27.63,$44.24
NSRA6,South America,US17,New York,NSRA to CONUS,Peak,$32.60,$52.20
NSRA6,South America,US19,New Jersey,NSRA to CONUS,NonPeak,$29.28,$61.92
NSRA6,South America,US19,New Jersey,NSRA to CONUS,Peak,$34.55,$73.07
NSRA6,South America,US20,Pennsylvania,NSRA to CONUS,NonPeak,$30.90,$47.93
NSRA6,South America,US20,Pennsylvania,NSRA to CONUS,Peak,$36.46,$56.56
NSRA6,South America,US22,Delaware,NSRA to CONUS,NonPeak,$10.35,$44.58
NSRA6,South America,US22,Delaware,NSRA to CONUS,Peak,$12.21,$52.60
NSRA6,South America,US23,Maryland,NSRA to CONUS,NonPeak,$10.83,$61.80
NSRA6,South America,US23,Maryland,NSRA to CONUS,Peak,$12.78,$72.92
NSRA6,South America,US24,District Of Columbia,NSRA to CONUS,NonPeak,$11.35,$47.76
NSRA6,South America,US24,District Of Columbia,NSRA to CONUS,Peak,$13.39,$56.36
NSRA6,South America,US25,Virginia,NSRA to CONUS,NonPeak,$11.82,$44.24
NSRA6,South America,US25,Virginia,NSRA to CONUS,Peak,$13.95,$52.20
NSRA6,South America,US27,West Virginia,NSRA to CONUS,NonPeak,$8.88,$61.92
NSRA6,South America,US27,West Virginia,NSRA to CONUS,Peak,$10.48,$73.07
NSRA6,South America,US28,Kentucky,NSRA to CONUS,NonPeak,$9.31,$47.93
NSRA6,South America,US28,Kentucky,NSRA to CONUS,Peak,$10.99,$56.56
NSRA6,South America,US30,Michigan,NSRA to CONUS,NonPeak,$9.77,$44.58
NSRA6,South America,US30,Michigan,NSRA to CONUS,Peak,$11.53,$52.60
NSRA6,South America,US32,Wisconsin,NSRA to CONUS,NonPeak,$10.21,$43.94
NSRA6,South America,US32,Wisconsin,NSRA to CONUS,Peak,$12.05,$51.85
NSRA6,South America,US34,Ohio,NSRA to CONUS,NonPeak,$10.65,$33.70
NSRA6,South America,US34,Ohio,NSRA to CONUS,Peak,$12.57,$39.77
NSRA6,South America,US36,Indiana,NSRA to CONUS,NonPeak,$51.01,$31.29
NSRA6,South America,US36,Indiana,NSRA to CONUS,Peak,$60.19,$36.92
NSRA6,South America,US38,Illinois,NSRA to CONUS,NonPeak,$51.21,$44.05
NSRA6,South America,US38,Illinois,NSRA to CONUS,Peak,$60.43,$51.98
NSRA6,South America,US40,North Carolina,NSRA to CONUS,NonPeak,$51.55,$33.75
NSRA6,South America,US40,North Carolina,NSRA to CONUS,Peak,$60.83,$39.82
NSRA6,South America,US42,Tennessee,NSRA to CONUS,NonPeak,$51.72,$31.40
NSRA6,South America,US42,Tennessee,NSRA to CONUS,Peak,$61.03,$37.05
NSRA6,South America,US44,South Carolina,NSRA to CONUS,NonPeak,$51.29,$44.17
NSRA6,South America,US44,South Carolina,NSRA to CONUS,Peak,$60.52,$52.12
NSRA6,South America,US45,Georgia,NSRA to CONUS,NonPeak,$47.93,$16.89
NSRA6,South America,US45,Georgia,NSRA to CONUS,Peak,$56.56,$19.93
NSRA6,South America,US47,Alabama,NSRA to CONUS,NonPeak,$47.42,$11.66
NSRA6,South America,US47,Alabama,NSRA to CONUS,Peak,$55.96,$13.76
NSRA6,South America,US48,Mississippi,NSRA to CONUS,NonPeak,$48.21,$10.16
NSRA6,South America,US48,Mississippi,NSRA to CONUS,Peak,$56.89,$11.99
NSRA6,South America,US49,Florida-North,NSRA to CONUS,NonPeak,$48.49,$16.98
NSRA6,South America,US49,Florida-North,NSRA to CONUS,Peak,$57.22,$20.04
NSRA6,South America,US4964400,Florida-South,NSRA to CONUS,NonPeak,$48.72,$11.75
NSRA6,South America,US4964400,Florida-South,NSRA to CONUS,Peak,$57.49,$13.86
NSRA6,South America,US4965500,Florida Keys,NSRA to CONUS,NonPeak,$71.44,$10.25
NSRA6,South America,US4965500,Florida Keys,NSRA to CONUS,Peak,$84.30,$12.09
NSRA6,South America,US50,Minnesota,NSRA to CONUS,NonPeak,$71.61,$17.11
NSRA6,South America,US50,Minnesota,NSRA to CONUS,Peak,$84.50,$20.19
NSRA6,South America,US51,North Dakota,NSRA to CONUS,NonPeak,$71.89,$11.86
NSRA6,South America,US51,North Dakota,NSRA to CONUS,Peak,$84.83,$13.99
NSRA6,South America,US52,South Dakota,NSRA to CONUS,NonPeak,$72.68,$10.37
NSRA6,South America,US52,South Dakota,NSRA to CONUS,Peak,$85.76,$12.24
NSRA6,South America,US53,Iowa,NSRA to CONUS,NonPeak,$15.28,$17.17
NSRA6,South America,US53,Iowa,NSRA to CONUS,Peak,$18.03,$20.26
NSRA6,South America,US55,Nebraska,NSRA to CONUS,NonPeak,$16.05,$10.50
NSRA6,South America,US55,Nebraska,NSRA to CONUS,Peak,$18.94,$12.39
NSRA6,South America,US56,Missouri,NSRA to CONUS,NonPeak,$16.80,$17.59
NSRA6,South America,US56,Missouri,NSRA to CONUS,Peak,$19.82,$20.76
NSRA6,South America,US58,Kansas,NSRA to CONUS,NonPeak,$17.57,$12.03
NSRA6,South America,US58,Kansas,NSRA to CONUS,Peak,$20.73,$14.20
NSRA6,South America,US60,Arkansas,NSRA to CONUS,NonPeak,$18.33,$12.66
NSRA6,South America,US60,Arkansas,NSRA to CONUS,Peak,$21.63,$14.94
NSRA6,South America,US62,Oklahoma,NSRA to CONUS,NonPeak,$24.38,$61.92
NSRA6,South America,US62,Oklahoma,NSRA to CONUS,Peak,$28.77,$73.07
NSRA6,South America,US64,Louisiana,NSRA to CONUS,NonPeak,$16.00,$47.93
NSRA6,South America,US64,Louisiana,NSRA to CONUS,Peak,$18.88,$56.56
NSRA6,South America,US66,Texas-North,NSRA to CONUS,NonPeak,$27.63,$44.58
NSRA6,South America,US66,Texas-North,NSRA to CONUS,Peak,$32.60,$52.60
NSRA6,South America,US68,Texas-South,NSRA to CONUS,NonPeak,$29.28,$61.80
NSRA6,South America,US68,Texas-South,NSRA to CONUS,Peak,$34.55,$72.92
NSRA6,South America,US70,Montana,NSRA to CONUS,NonPeak,$30.90,$47.76
NSRA6,South America,US70,Montana,NSRA to CONUS,Peak,$36.46,$56.36
NSRA6,South America,US72,Wyoming,NSRA to CONUS,NonPeak,$10.35,$44.24
NSRA6,South America,US72,Wyoming,NSRA to CONUS,Peak,$12.21,$52.20
NSRA6,South America,US74,Colorado,NSRA to CONUS,NonPeak,$10.83,$61.92
NSRA6,South America,US74,Colorado,NSRA to CONUS,Peak,$12.78,$73.07
NSRA6,South America,US76,Utah,NSRA to CONUS,NonPeak,$11.35,$47.93
NSRA6,South America,US76,Utah,NSRA to CONUS,Peak,$13.39,$56.56
NSRA6,South America,US77,New Mexico,NSRA to CONUS,NonPeak,$11.82,$44.58
NSRA6,South America,US77,New Mexico,NSRA to CONUS,Peak,$13.95,$52.60
NSRA6,South America,US79,Arizona,NSRA to CONUS,NonPeak,$8.88,$61.80
NSRA6,South America,US79,Arizona,NSRA to CONUS,Peak,$10.48,$72.92
NSRA6,South America,US83,Idaho,NSRA to CONUS,NonPeak,$9.31,$47.76
NSRA6,South America,US83,Idaho,NSRA to CONUS,Peak,$10.99,$56.36
NSRA6,South America,US84,Washington,NSRA to CONUS,NonPeak,$9.77,$44.24
NSRA6,South America,US84,Washington,NSRA to CONUS,Peak,$11.53,$52.20
NSRA6,South America,US85,Oregon,NSRA to CONUS,NonPeak,$10.21,$61.92
NSRA6,South America,US85,Oregon,NSRA to CONUS,Peak,$12.05,$73.07
NSRA6,South America,US86,Nevada,NSRA to CONUS,NonPeak,$10.65,$47.93
NSRA6,South America,US86,Nevada,NSRA to CONUS,Peak,$12.57,$56.56
NSRA6,South America,US87,California-North,NSRA to CONUS,NonPeak,$51.01,$44.58
NSRA6,South America,US87,California-North,NSRA to CONUS,Peak,$60.19,$52.60
NSRA6,South America,US88,California-South,NSRA to CONUS,NonPeak,$51.21,$43.94
NSRA6,South America,US88,California-South,NSRA to CONUS,Peak,$60.43,$51.85
NSRA7,Europe,US11,Maine,NSRA to CONUS,NonPeak,$51.55,$33.70
NSRA7,Europe,US11,Maine,NSRA to CONUS,Peak,$60.83,$39.77
NSRA7,Europe,US12,New Hampshire,NSRA to CONUS,NonPeak,$51.72,$31.29
NSRA7,Europe,US12,New Hampshire,NSRA to CONUS,Peak,$61.03,$36.92
NSRA7,Europe,US13,Vermont,NSRA to CONUS,NonPeak,$51.29,$44.05
NSRA7,Europe,US13,Vermont,NSRA to CONUS,Peak,$60.52,$51.98
NSRA7,Europe,US14,Massachusetts,NSRA to CONUS,NonPeak,$47.93,$33.75
NSRA7,Europe,US14,Massachusetts,NSRA to CONUS,Peak,$56.56,$39.82
NSRA7,Europe,US15,Rhode Island,NSRA to CONUS,NonPeak,$47.42,$31.40
