Service Area Number,Origin Serivce Area,Service Schedule,Season,Weight Band ID,Lower Lbs,Upper Lbs,Lower Cwt,Upper Cwt,Mileage Range ID,Lower Miles,Upper Miles,Escalation Number,Rate
464,"Butte, MT",3,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,4.839
464,"Butte, MT",3,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.301
464,"Butte, MT",3,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,5.764
464,"Butte, MT",3,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,25.112
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.355
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,2,251,500,0,4.586
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.049
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.512
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.975
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.438
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.9
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.363
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.826
464,"Butte, MT",3,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,27.174
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,10.541
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,10.772
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,11.235
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.698
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,12.161
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,12.624
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,13.087
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,13.549
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,14.012
464,"Butte, MT",3,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,33.36
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.161
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.379
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,2.815
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.252
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,3.688
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.124
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,4.56
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,4.997
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,5.433
468,"Glasgow, MT",3,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,23.669
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.105
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.323
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,4.759
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.195
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.631
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.068
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.504
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,6.94
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.376
468,"Glasgow, MT",3,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,25.612
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,9.935
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,10.153
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,10.589
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.026
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,11.462
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,11.898
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,12.334
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,12.771
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,13.207
468,"Glasgow, MT",3,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,31.443
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.293
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.524
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,3,501,1000,0,2.987
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.45
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,3.913
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.376
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,4.839
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.301
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,5.764
468,"Glasgow, MT",3,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,25.112
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.355
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,2,251,500,0,4.586
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.049
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.512
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.975
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.438
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.9
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.363
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.826
468,"Glasgow, MT",3,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,27.174
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,10.541
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,10.772
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,11.235
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.698
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,12.161
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,12.624
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,13.087
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,13.549
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,14.012
468,"Glasgow, MT",3,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,33.36
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.161
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.379
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,2.815
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.252
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,3.688
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.124
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,4.56
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,4.997
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,5.433
472,"Great Falls, MT",3,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,23.669
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.105
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.323
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,4.759
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.195
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.631
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.068
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.504
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,6.94
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.376
472,"Great Falls, MT",3,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,25.612
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,9.935
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,10.153
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,10.589
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.026
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,11.462
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,11.898
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,12.334
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,12.771
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,13.207
472,"Great Falls, MT",3,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,31.443
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.293
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.524
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,3,501,1000,0,2.987
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.45
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,3.913
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.376
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,4.839
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.301
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,5.764
472,"Great Falls, MT",3,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,25.112
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.355
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,2,251,500,0,4.586
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.049
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.512
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.975
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.438
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.9
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.363
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.826
472,"Great Falls, MT",3,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,27.174
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,10.541
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,10.772
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,11.235
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.698
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,12.161
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,12.624
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,13.087
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,13.549
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,14.012
472,"Great Falls, MT",3,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,33.36
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.161
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.379
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,2.815
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.252
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,3.688
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.124
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,4.56
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,4.997
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,5.433
476,"Missoula, MT",3,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,23.669
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.105
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.323
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,4.759
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.195
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.631
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.068
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.504
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,6.94
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.376
476,"Missoula, MT",3,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,25.612
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,9.935
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,10.153
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,10.589
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.026
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,11.462
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,11.898
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,12.334
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,12.771
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,13.207
476,"Missoula, MT",3,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,31.443
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.293
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.524
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,3,501,1000,0,2.987
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.45
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,3.913
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.376
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,4.839
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.301
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,5.764
476,"Missoula, MT",3,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,25.112
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.355
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,2,251,500,0,4.586
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.049
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.512
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.975
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.438
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.9
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.363
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.826
476,"Missoula, MT",3,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,27.174
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,10.541
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,10.772
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,11.235
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.698
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,12.161
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,12.624
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,13.087
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,13.549
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,14.012
476,"Missoula, MT",3,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,33.36
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.161
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.379
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,2.815
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.252
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,3.688
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.124
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,4.56
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,4.997
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,5.433
480,"Grand Island, NE",3,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,23.669
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.105
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.323
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,4.759
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.195
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.631
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.068
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.504
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,6.94
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.376
480,"Grand Island, NE",3,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,25.612
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,9.935
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,10.153
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,10.589
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.026
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,11.462
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,11.898
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,12.334
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,12.771
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,13.207
480,"Grand Island, NE",3,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,31.443
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.293
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.524
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,3,501,1000,0,2.987
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.45
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,3.913
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.376
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,4.839
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.301
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,5.764
480,"Grand Island, NE",3,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,25.112
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.355
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,2,251,500,0,4.586
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.049
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.512
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.975
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.438
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.9
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.363
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.826
480,"Grand Island, NE",3,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,27.174
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,10.541
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,10.772
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,11.235
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.698
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,12.161
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,12.624
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,13.087
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,13.549
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,14.012
480,"Grand Island, NE",3,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,33.36
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.161
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.379
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,2.815
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.252
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,3.688
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.124
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,4.56
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,4.997
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,5.433
484,"North Platte, NE",3,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,23.669
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.105
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.323
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,4.759
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.195
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.631
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.068
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.504
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,6.94
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.376
484,"North Platte, NE",3,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,25.612
484,"North Platte, NE",3,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,9.935
484,"North Platte, NE",3,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,10.153
484,"North Platte, NE",3,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,10.589
484,"North Platte, NE",3,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.026
484,"North Platte, NE",3,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,11.462
